frequency,frac
0.0,2.11394335231
0.301029995664,1.7923916895
0.47712125472,1.66275783168
0.602059991328,1.43136376416
0.698970004336,1.2552725051
0.778151250384,1.39794000867
0.845098040014,1.34242268082
0.903089986992,1.07918124605
0.954242509439,1.30102999566
1.0,0.602059991328
1.04139268516,1.0
1.07918124605,0.903089986992
1.11394335231,1.07918124605
1.14612803568,1.04139268516
1.17609125906,0.954242509439
1.20411998266,0.845098040014
1.23044892138,0.954242509439
1.2552725051,0.698970004336
1.27875360095,0.778151250384
1.30102999566,0.698970004336
1.32221929473,0.602059991328
1.34242268082,1.0
1.36172783602,0.602059991328
1.38021124171,0.698970004336
1.39794000867,0.698970004336
1.41497334797,0.602059991328
1.43136376416,0.301029995664
1.44715803134,0.602059991328
1.4623979979,0.778151250384
1.47712125472,0.698970004336
1.49136169383,0.602059991328
1.50514997832,0.0
1.51851393988,0.0
1.53147891704,0.301029995664
1.54406804435,0.301029995664
1.55630250077,0.47712125472
1.56820172407,0.778151250384
1.59106460703,0.954242509439
1.60205999133,0.301029995664
1.61278385672,0.47712125472
1.63346845558,0.301029995664
1.64345267649,0.47712125472
1.65321251378,0.0
1.66275783168,0.0
1.67209785794,0.602059991328
1.68124123738,0.0
1.69019608003,0.0
1.69897000434,0.47712125472
1.7075701761,0.0
1.71600334363,0.0
1.7242758696,0.0
1.74036268949,0.301029995664
1.74818802701,0.301029995664
1.75587485567,0.47712125472
1.76342799356,0.0
1.77085201164,0.0
1.77815125038,0.0
1.7923916895,0.47712125472
1.79934054945,0.0
1.80617997398,0.602059991328
1.81291335664,0.0
1.81954393554,0.47712125472
1.8260748027,0.0
1.83884909074,0.47712125472
1.84509804001,0.0
1.85733249643,0.301029995664
1.86923171973,0.0
1.87506126339,0.0
1.88081359228,0.0
1.88649072517,0.0
1.89209460269,0.0
1.90308998699,0.0
1.90848501888,0.0
1.92427928606,0.301029995664
1.93449845124,0.0
1.93951925262,0.0
1.94939000664,0.301029995664
1.95424250944,0.0
1.95904139232,0.0
1.96848294855,0.0
1.98227123304,0.0
1.99122607569,0.0
1.9956351946,0.0
2.0,0.0
2.00860017176,0.301029995664
2.01283722471,0.301029995664
2.04921802267,0.0
2.05307844348,0.0
2.06069784035,0.0
2.06445798923,0.0
2.07188200731,0.0
2.08278537032,0.0
2.11394335231,0.0
2.13353890837,0.47712125472
2.14301480025,0.0
2.15228834438,0.0
2.17318626841,0.0
2.18469143082,0.0
2.21748394421,0.0
2.22010808804,0.0
2.23044892138,0.0
2.23804610313,0.0
2.24303804869,0.301029995664
2.24551266781,0.0
2.25767857487,0.0
2.26481782301,0.0
2.2671717284,0.0
2.27646180417,0.0
2.2833012287,0.0
2.28555730901,0.0
2.29003461136,0.0
2.29666519026,0.0
2.33041377335,0.0
2.34044411484,0.0
2.34242268082,0.0
2.36361197989,0.0
2.38738982634,0.0
2.41329976408,0.0
2.41830129132,0.0
2.43775056282,0.47712125472
2.44560420327,0.0
2.44715803134,0.0
2.50379068306,0.0
2.51454775266,0.0
2.51851393988,0.0
2.52244423351,0.0
2.53529412004,0.301029995664
2.53655844257,0.0
2.55990662504,0.0
2.56937390962,0.0
2.57170883181,0.0
2.61384182188,0.0
2.61909333063,0.0
2.62736585659,0.0
2.63948648927,0.0
2.64738297011,0.0
2.70156798506,0.0
2.72098574415,0.0
2.72916478969,0.0
2.77305469336,0.0
2.79518458968,0.0
2.80208925788,0.0
2.83250891271,0.0
2.8904210188,0.0
2.95182303532,0.0
2.97220283838,0.0
3.03100428136,0.0
3.06744284278,0.0
3.10140335056,0.0
