chilli,1,chilli,1,1
coriander_seed,2,coriander_seed,2,1
ginger,3,ginger,4,1
cumin_seed,4,cumin_seed,3,1
turmeric,5,turmeric,5,1
cardamon,6,cardamon,8,1
onion,7,onion,10,1
cinnamon,8,cinnamon,12,1
mustard_seed,9,mustard_seed,9,1
tomato,10,tomato,6,1
yogurt,11,yogurt,11,1
garlic,12,garlic,13,1
red_pepper,13,red_pepper,7,1
peppercorn,14,peppercorn,16,1
curry,15,curry,14,1
ghee,16,ghee,18,1
chicken,17,chicken,26,1
lamb,18,lamb,29,1
rice,19,rice,19,1
bay_leaf,20,bay_leaf,24,1
potato,21,potato,17,1
fenugreek_seed,22,fenugreek_seed,21,1
coconut,23,coconut,15,1
paprika,24,paprika,27,1
tamarind,25,tamarind,23,1
flour,26,flour,20,1
garbanzo,27,garbanzo,33,1
coconut_water,28,coconut_water,36,1
fennel_seed,29,fennel_seed,28,1
lime,30,lime,22,1
mint,31,mint,25,1
mustard_greens,32,mustard_greens,38,1
nutmeg,33,nutmeg,42,1
pea,34,pea,32,1
red_onion,35,red_onion,31,1
mango,36,mango,35,1
peanut_oil,37,peanut_oil,43,1
carrot,38,carrot,37,1
almond,39,almond,30,1
lemon,41,lemon,40,1
milk,42,milk,34,1
 ,43,cashew_nut,39,1
 ,43,saffron,41,1
black_mustard,40, ,44,1
