frequency,frac
0.0,1.71600334363
0.301029995664,1.32221929473
0.47712125472,0.954242509439
0.602059991328,1.0
0.698970004336,0.845098040014
0.778151250384,0.301029995664
0.845098040014,0.698970004336
0.903089986992,0.0
0.954242509439,0.301029995664
1.0,0.47712125472
1.04139268516,0.0
1.07918124605,0.0
1.11394335231,0.602059991328
1.14612803568,0.301029995664
1.17609125906,0.301029995664
1.20411998266,0.301029995664
1.27875360095,0.0
1.30102999566,0.0
1.32221929473,0.0
1.41497334797,0.301029995664
1.53147891704,0.0
1.54406804435,0.0
1.57978359662,0.0
1.60205999133,0.0
1.63346845558,0.0
1.65321251378,0.0
1.66275783168,0.0
1.77085201164,0.0
1.79934054945,0.0
1.89762709129,0.301029995664
2.0,0.0
2.12710479836,0.0
