ginger,1,ginger,2,1
spring_onion,2,spring_onion,3,1
soy_sauce,3,soy_sauce,1,1
sesame_oil,4,sesame_oil,4,1
rice,5,rice,6,1
peanut_oil,6,peanut_oil,5,1
chilli,7,chilli,7,1
vinegar,8,vinegar,13,1
coriander_seed,9,coriander_seed,16,1
carrot,10,carrot,19,1
chicken,11,chicken,8,1
pork,12,pork,9,1
chicken_stock,13,chicken_stock,12,1
garlic,14,garlic,15,1
flour,15,flour,22,1
red_pepper,16,red_pepper,24,1
shrimp,17,shrimp,14,1
mushroom,18,mushroom,18,1
sherry,19,sherry,11,1
oyster,20,oyster,17,1
vegetable_oil,21,vegetable_oil,23,1
shallot,22,shallot,38,1
wine,23,wine,21,1
white_pepper,24,white_pepper,20,1
tomato,25,tomato,40,1
onion,26,onion,36,1
peppercorn,27,peppercorn,32,1
white,28,white,26,1
celery,29,celery,37,1
bean,30,bean,25,1
star_anise,31,star_anise,33,1
tofu,32,tofu,28,1
cinnamon,33,cinnamon,51,1
sesame,34,sesame,27,1
beef,35,beef,30,1
noodle,36,noodle,34,1
hoisin_sauce,37,hoisin_sauce,39,1
honey,38,honey,48,1
orange,39,orange,54,1
egg,40,egg,31,1
water,41,water,35,1
sugar,42,sugar,42,1
duck,43,duck,47,1
sesame_seed,44,sesame_seed,50,1
cucumber,45,cucumber,41,1
lemon,46,lemon,58,1
fish,47,fish,43,1
bamboo_shoot,48,bamboo_shoot,29,1
bean_sprout,49,bean_sprout,46,1
lime,50,lime,64,1
pimiento,51,pimiento,61,1
black_bean,52,black_bean,45,1
cabbage,53,cabbage,44,1
corn_oil,54,corn_oil,55,1
spinach,56,spinach,52,1
tomato_ketchup,57,tomato_ketchup,56,1
peanut,58,peanut,60,1
ham,59,ham,49,1
pea,60,pea,57,1
red_onion,61,red_onion,74,1
stock,62,stock,53,1
lemongrass,63,lemongrass,70,1
parsley,66,parsley,71,1
bamboo,67,bamboo,65,1
wonton,71,wonton,68,1
potato,72,potato,67,1
grain,73,grain,66,1
snow_pea,75,snow_pea,63,1
 ,77,sauce,10,1
 ,77,green_pepper,59,1
 ,77,lard,62,1
 ,77,crabmeat,69,1
 ,77,pork_loin,72,1
 ,77,napa,73,1
 ,77,fillet,75,1
 ,77,salt,76,1
coconut_milk,55, ,77,1
mint,64, ,77,1
lettuce,65, ,77,1
sweet_basil,68, ,77,1
scallop,69, ,77,1
radish,70, ,77,1
sweet,74, ,77,1
cumin_seed,76, ,77,1
