frequency,frac
0.0,2.18469143082
0.301029995664,1.77085201164
0.47712125472,1.76342799356
0.602059991328,1.47712125472
0.698970004336,1.47712125472
0.778151250384,1.36172783602
0.845098040014,1.20411998266
0.903089986992,1.27875360095
0.954242509439,1.17609125906
1.0,1.14612803568
1.04139268516,1.14612803568
1.07918124605,0.903089986992
1.11394335231,1.04139268516
1.14612803568,0.698970004336
1.17609125906,0.698970004336
1.20411998266,0.778151250384
1.23044892138,0.954242509439
1.2552725051,0.903089986992
1.27875360095,0.903089986992
1.30102999566,0.778151250384
1.32221929473,0.778151250384
1.34242268082,0.698970004336
1.36172783602,0.778151250384
1.38021124171,0.602059991328
1.39794000867,0.903089986992
1.41497334797,0.47712125472
1.43136376416,0.47712125472
1.44715803134,0.47712125472
1.4623979979,0.0
1.47712125472,0.301029995664
1.49136169383,0.301029995664
1.50514997832,0.602059991328
1.51851393988,0.602059991328
1.53147891704,0.602059991328
1.54406804435,0.0
1.55630250077,0.47712125472
1.57978359662,0.954242509439
1.61278385672,0.698970004336
1.6232492904,0.0
1.63346845558,0.0
1.64345267649,0.47712125472
1.65321251378,0.47712125472
1.66275783168,0.301029995664
1.67209785794,0.301029995664
1.68124123738,0.301029995664
1.69897000434,0.301029995664
1.7075701761,0.301029995664
1.71600334363,0.0
1.7242758696,0.301029995664
1.73239375982,0.0
1.74036268949,0.0
1.74818802701,0.0
1.75587485567,0.47712125472
1.76342799356,0.0
1.77085201164,0.47712125472
1.77815125038,0.301029995664
1.7923916895,0.301029995664
1.79934054945,0.602059991328
1.81291335664,0.602059991328
1.81954393554,0.47712125472
1.8260748027,0.0
1.83250891271,0.47712125472
1.83884909074,0.0
1.85125834872,0.301029995664
1.85733249643,0.301029995664
1.86332286012,0.301029995664
1.86923171973,0.301029995664
1.88081359228,0.301029995664
1.88649072517,0.301029995664
1.89762709129,0.0
1.90308998699,0.0
1.91381385238,0.0
1.91907809238,0.0
1.92427928606,0.0
1.93951925262,0.0
1.94448267215,0.0
1.94939000664,0.0
1.9731278536,0.0
1.97772360529,0.301029995664
1.98227123304,0.301029995664
1.98677173427,0.47712125472
1.99122607569,0.0
2.0,0.0
2.00432137378,0.0
2.01283722471,0.301029995664
2.02938377769,0.0
2.04532297879,0.301029995664
2.05307844348,0.0
2.05690485134,0.0
2.06818586175,0.0
2.08278537032,0.301029995664
2.09342168516,0.0
2.10720996965,0.0
2.11394335231,0.0
2.1303337685,0.0
2.1398790864,0.0
2.14612803568,0.301029995664
2.16136800223,0.0
2.17026171539,0.0
2.19312459835,0.0
2.19865708695,0.0
2.20139712432,0.0
2.22010808804,0.0
2.23552844691,0.0
2.23804610313,0.0
2.24303804869,0.0
2.24551266781,0.301029995664
2.24797326636,0.0
2.26245108973,0.0
2.26481782301,0.0
2.27875360095,0.0
2.2833012287,0.0
2.28780172993,0.0
2.29666519026,0.47712125472
2.29885307641,0.0
2.30319605742,0.0
2.30963016743,0.0
2.32014628611,0.0
2.32221929473,0.0
2.34635297445,0.0
2.34830486305,0.0
2.36548798489,0.0
2.37474834601,0.0
2.40140054078,0.47712125472
2.40654018043,0.0
2.41161970596,0.0
2.41995574849,0.0
2.43616264704,0.0
2.44715803134,0.0
2.45024910832,0.0
2.45178643552,0.0
2.46538285145,0.0
2.50920252233,0.0
2.53655844257,0.0
2.54032947479,0.0
2.54654266348,0.0
2.56702636616,0.0
2.57403126773,0.0
2.57749179984,0.0
2.58433122437,0.0
2.5921767574,0.0
2.59769518593,0.0
2.60097289569,0.0
2.60422605308,0.0
2.61700034112,0.0
2.61909333063,0.0
2.63548374681,0.0
2.63648789635,0.0
2.65609820201,0.0
2.67024585307,0.0
2.68214507637,0.0
2.68304703824,0.0
2.73078227567,0.0
2.73639650228,0.0
2.73798732633,0.0
2.74193907773,0.0
2.74818802701,0.0
2.76117581316,0.0
2.7923916895,0.0
2.79518458968,0.0
2.80550085816,0.0
2.80888586736,0.0
2.82801506422,0.0
2.85491302231,0.0
2.86153441086,0.0
2.875639937,0.0
2.87621784059,0.0
2.88649072517,0.0
2.91750550955,0.0
2.94051648493,0.0
2.94596070358,0.0
3.00987563371,0.0
3.0817072701,0.0
3.12580645814,0.0
3.13321945673,0.0
3.16524432613,0.0
3.26126286879,0.0
3.41262852054,0.0
