frequency,frac
-inf,0.0
0.0,2.19033169817
0.301029995664,1.7923916895
0.47712125472,1.56820172407
0.602059991328,1.41497334797
0.698970004336,1.34242268082
0.778151250384,1.30102999566
0.845098040014,1.04139268516
0.903089986992,1.07918124605
0.954242509439,1.20411998266
1.0,1.23044892138
1.04139268516,1.0
1.07918124605,0.845098040014
1.11394335231,1.11394335231
1.14612803568,0.903089986992
1.17609125906,0.778151250384
1.20411998266,0.778151250384
1.23044892138,1.0
1.2552725051,0.602059991328
1.27875360095,0.602059991328
1.30102999566,0.301029995664
1.32221929473,0.47712125472
1.34242268082,0.301029995664
1.36172783602,0.47712125472
1.38021124171,0.301029995664
1.39794000867,0.47712125472
1.41497334797,0.47712125472
1.43136376416,0.602059991328
1.44715803134,0.301029995664
1.4623979979,0.301029995664
1.47712125472,0.301029995664
1.49136169383,0.903089986992
1.50514997832,0.0
1.51851393988,0.0
1.53147891704,0.0
1.54406804435,0.301029995664
1.55630250077,0.0
1.56820172407,0.47712125472
1.57978359662,0.301029995664
1.59106460703,0.0
1.60205999133,0.0
1.61278385672,0.47712125472
1.6232492904,0.301029995664
1.63346845558,0.301029995664
1.65321251378,0.602059991328
1.69019608003,0.301029995664
1.69897000434,0.47712125472
1.7242758696,0.0
1.73239375982,0.301029995664
1.74818802701,0.47712125472
1.78532983501,0.301029995664
1.79934054945,0.301029995664
1.83884909074,0.0
1.84509804001,0.301029995664
1.85125834872,0.0
1.85733249643,0.0
1.86923171973,0.0
1.88649072517,0.0
1.89209460269,0.0
1.90848501888,0.0
1.93449845124,0.301029995664
1.93951925262,0.0
1.9731278536,0.0
1.97772360529,0.0
1.98227123304,0.0
1.9956351946,0.0
2.00860017176,0.0
2.02530586526,0.0
2.03742649794,0.0
2.04532297879,0.0
2.04921802267,0.0
2.07188200731,0.0
2.08278537032,0.0
2.08635983067,0.301029995664
2.08990511144,0.301029995664
2.09691001301,0.0
2.11394335231,0.301029995664
2.12710479836,0.0
2.14612803568,0.301029995664
2.17318626841,0.0
2.18469143082,0.0
2.20139712432,0.0
2.21484384805,0.0
2.21748394421,0.0
2.23044892138,0.0
2.23299611039,0.0
2.24303804869,0.0
2.24551266781,0.0
2.26481782301,0.0
2.27415784926,0.0
2.27646180417,0.0
2.28780172993,0.0
2.31175386106,0.0
2.32014628611,0.0
2.3384564936,0.0
2.35024801833,0.0
2.35602585719,0.0
2.36548798489,0.0
2.37839790095,0.0
2.3856062736,0.0
2.40140054078,0.0
2.40993312333,0.0
2.41161970596,0.0
2.43933269383,0.0
2.44247976906,0.0
2.44560420327,0.0
2.48287358361,0.0
2.52504480704,0.0
2.53275437899,0.0
2.54157924395,0.0
2.57518784493,0.0
2.58319877397,0.0
2.60852603358,0.0
2.63144376901,0.0
2.66464197556,0.0
2.67760695272,0.0
2.69722934276,0.0
2.7168377233,0.0
2.73798732633,0.0
2.81090428067,0.0
2.83186977428,0.0
2.94398887507,0.0
2.96142109407,0.0
