field,count
Caribbean_Food_Made_Easy,111
Cooking_of_the_Caribbean_Islands_(Foods_of_the_World),147
Creole:_Recipes_from_the_Culinary_Heritage_of_the_Caribbean__Blending_Asian__African__Indian__and_European_Traditions,164
Gran_Cocina_Latina:_The_Food_of_Latin_America,535
Grill_it_with_Levi:_101_Reggae_Recipes_for_Sunshine_and_Soul,104
Miami_Spice:_The_New_Florida_Cuisine:_Latin_America__Cuba_the_Caribbean_Meet_in_the_Tropical_Heart_of_America,219
New_World_Kitchen:_Latin_America_and_Caribbean_Cuisine,201
Puerto_Rican_Cookery,388
Williams-Sonoma_Essentials_of_Latin_Cooking:_Recipes_Techniques_for_Authentic_Home-cooked_Meals,148
