frequency,frac
0.0,2.02938377769
0.301029995664,1.8260748027
0.47712125472,1.69897000434
0.602059991328,1.59106460703
0.698970004336,1.36172783602
0.778151250384,1.43136376416
0.845098040014,1.39794000867
0.903089986992,1.32221929473
0.954242509439,1.23044892138
1.0,1.27875360095
1.04139268516,1.07918124605
1.07918124605,1.36172783602
1.11394335231,1.11394335231
1.14612803568,1.0
1.17609125906,0.845098040014
1.20411998266,0.954242509439
1.23044892138,0.903089986992
1.2552725051,0.47712125472
1.27875360095,1.0
1.30102999566,0.954242509439
1.32221929473,1.07918124605
1.34242268082,0.698970004336
1.36172783602,0.698970004336
1.38021124171,0.778151250384
1.39794000867,0.845098040014
1.41497334797,0.698970004336
1.43136376416,0.778151250384
1.44715803134,0.47712125472
1.4623979979,0.602059991328
1.47712125472,0.903089986992
1.49136169383,0.778151250384
1.50514997832,0.602059991328
1.51851393988,0.698970004336
1.53147891704,0.845098040014
1.54406804435,0.778151250384
1.55630250077,0.602059991328
1.56820172407,0.301029995664
1.59106460703,0.301029995664
1.60205999133,0.301029995664
1.61278385672,0.301029995664
1.6232492904,0.698970004336
1.63346845558,0.47712125472
1.64345267649,0.0
1.65321251378,0.778151250384
1.66275783168,0.47712125472
1.67209785794,0.47712125472
1.68124123738,0.0
1.69897000434,0.0
1.7075701761,0.0
1.71600334363,0.0
1.7242758696,0.602059991328
1.73239375982,0.301029995664
1.74036268949,0.301029995664
1.74818802701,0.698970004336
1.75587485567,0.301029995664
1.76342799356,0.778151250384
1.77085201164,0.0
1.77815125038,0.0
1.78532983501,0.301029995664
1.7923916895,0.602059991328
1.80617997398,0.0
1.81291335664,0.778151250384
1.81954393554,0.602059991328
1.8260748027,0.0
1.83250891271,0.0
1.83884909074,0.0
1.84509804001,0.602059991328
1.85125834872,0.301029995664
1.86332286012,0.301029995664
1.86923171973,0.0
1.87506126339,0.301029995664
1.89209460269,0.301029995664
1.89762709129,0.0
1.90308998699,0.602059991328
1.90848501888,0.301029995664
1.91381385238,0.301029995664
1.91907809238,0.0
1.92941892571,0.0
1.93449845124,0.47712125472
1.93951925262,0.301029995664
1.94939000664,0.602059991328
1.95424250944,0.0
1.95904139232,0.47712125472
1.96378782735,0.47712125472
1.96848294855,0.0
1.9731278536,0.0
1.97772360529,0.0
1.98677173427,0.301029995664
1.9956351946,0.0
2.0,0.301029995664
2.00860017176,0.301029995664
2.01283722471,0.0
2.0170333393,0.47712125472
2.02118929907,0.301029995664
2.02530586526,0.301029995664
2.02938377769,0.301029995664
2.04532297879,0.0
2.06069784035,0.0
2.06818586175,0.0
2.07554696139,0.0
2.07918124605,0.0
2.08635983067,0.0
2.09691001301,0.0
2.10037054512,0.301029995664
2.10380372096,0.0
2.1105897103,0.301029995664
2.11394335231,0.301029995664
2.11727129566,0.301029995664
2.12057393121,0.0
2.12385164097,0.0
2.12710479836,0.301029995664
2.1303337685,0.0
2.1398790864,0.0
2.14921911266,0.0
2.15533603747,0.0
2.1583624921,0.0
2.16136800223,0.0
2.16435285578,0.301029995664
2.17609125906,0.0
2.18184358794,0.0
2.18469143082,0.301029995664
2.18752072084,0.0
2.19312459835,0.0
2.20139712432,0.0
2.20411998266,0.0
2.20682587603,0.301029995664
2.21748394421,0.301029995664
2.23299611039,0.0
2.24551266781,0.0
2.2552725051,0.0
2.25767857487,0.0
2.26007138799,0.0
2.26245108973,0.0
2.26951294422,0.0
2.27184160654,0.0
2.27415784926,0.0
2.27646180417,0.0
2.28103336725,0.301029995664
2.28555730901,0.0
2.29225607136,0.0
2.30535136945,0.301029995664
2.31175386106,0.301029995664
2.31386722037,0.0
2.32014628611,0.0
2.32633586093,0.301029995664
2.32837960344,0.0
2.33041377335,0.301029995664
2.34830486305,0.0
2.35218251811,0.47712125472
2.35410843915,0.0
2.35602585719,0.0
2.36172783602,0.0
2.36735592103,0.0
2.37106786227,0.301029995664
2.37291200297,0.0
2.37839790095,0.0
2.38021124171,0.0
2.39445168083,0.0
2.40312052118,0.0
2.40993312333,0.0
2.41497334797,0.0
2.42160392687,0.0
2.42488163663,0.301029995664
2.42975228,0.0
2.43296929087,0.301029995664
2.44560420327,0.0
2.46089784276,0.0
2.46538285145,0.0
2.46982201598,0.0
2.47275644932,0.0
2.47421626408,0.0
2.47856649559,0.301029995664
2.48713837548,0.0
2.48995847942,0.0
2.49136169383,0.0
2.50105926222,0.0
2.50242711998,0.0
2.50920252233,0.0
2.5211380837,0.0
2.5301996982,0.0
2.54406804435,0.0
2.54654266348,0.301029995664
2.54900326203,0.0
2.55022835306,0.0
2.56348108539,0.0
2.56937390962,0.0
2.57518784493,0.0
2.59439255038,0.0
2.59769518593,0.0
2.59988307207,0.0
2.61066016309,0.0
2.64933485871,0.0
2.652246341,0.0
2.65417654188,0.0
2.66370092539,0.0
2.66651798055,0.0
2.66745295289,0.0
2.67760695272,0.0
2.68124123738,0.0
2.68214507637,0.0
2.69460519893,0.0
2.69635638873,0.0
2.69722934276,0.0
2.70500795933,0.0
2.71011736511,0.0
2.71349054309,0.0
2.7168377233,0.0
2.717670503,0.0
2.72263392253,0.0
2.73399928654,0.0
2.73878055848,0.0
2.76192783842,0.0
2.76937732608,0.0
2.77305469336,0.0
2.77378644498,0.0
2.77524625974,0.0
2.77597433113,0.0
2.78958071216,0.0
2.79795964374,0.301029995664
2.80753502807,0.0
2.81291335664,0.0
2.81888541459,0.0
2.84073323461,0.0
2.8432327781,0.0
2.84385542262,0.0
2.8767949762,0.0
2.87966920563,0.0
2.88081359228,0.0
2.88536122003,0.0
2.90091306774,0.0
2.90200289135,0.0
2.90417436828,0.0
2.94101424371,0.0
2.95808584852,0.0
2.96047077753,0.0
2.96142109407,0.0
2.98045789228,0.301029995664
2.99782308075,0.0
3.02242837119,0.0
3.039017322,0.0
3.04844180355,0.0
3.05576046469,0.0
3.06107532363,0.301029995664
3.06220580882,0.0
3.07591176148,0.0
3.07990446767,0.0
3.1105897103,0.0
3.11226976842,0.0
3.12872228434,0.0
3.13798673272,0.0
3.1414497734,0.0
3.16731733475,0.0
3.16849748352,0.0
3.17551181336,0.0
3.18212921405,0.0
3.18269990334,0.0
3.19284611519,0.0
3.20085049809,0.0
3.20897851728,0.0
3.22349594096,0.301029995664
3.23070431361,0.0
3.23223352111,0.0
3.24919835739,0.0
3.25767857487,0.0
3.2626883443,0.0
3.2702128549,0.0
3.27137687189,0.0
3.28397928424,0.0
3.34537373056,0.0
3.34713478291,0.0
3.35621713422,0.0
3.35755371974,0.0
3.35945602012,0.0
3.39410130204,0.0
3.40397796367,0.0
3.40619942366,0.0
3.4095950194,0.0
3.42537116644,0.0
3.43456890403,0.0
3.44263652578,0.0
3.44715803134,0.0
3.45193986937,0.0
3.46538285145,0.0
3.50664030557,0.0
3.51121470114,0.0
3.51877706893,0.0
3.53781909507,0.0
3.54543082947,0.0
3.5887197796,0.0
3.60991441009,0.0
3.61172330801,0.0
3.64177147065,0.0
3.6466977313,0.0
3.65059889817,0.0
3.6571515019,0.0
3.66105508485,0.0
3.71591981743,0.0
3.72599325892,0.0
3.74842062247,0.0
3.76102525171,0.0
3.78604121024,0.0
3.83803008299,0.0
3.87332060182,0.0
4.01207759953,0.0
4.09718787257,0.0
4.1496501131,0.0
