frequency,frac
0.0,1.98227123304
0.301029995664,1.67209785794
0.47712125472,1.39794000867
0.602059991328,1.20411998266
0.698970004336,1.20411998266
0.778151250384,1.11394335231
0.845098040014,1.0
0.903089986992,1.04139268516
0.954242509439,1.0
1.0,0.698970004336
1.04139268516,0.301029995664
1.07918124605,0.698970004336
1.11394335231,0.698970004336
1.14612803568,0.698970004336
1.17609125906,0.698970004336
1.20411998266,0.301029995664
1.23044892138,0.602059991328
1.27875360095,0.602059991328
1.30102999566,0.0
1.32221929473,0.47712125472
1.34242268082,0.0
1.38021124171,0.301029995664
1.39794000867,0.301029995664
1.41497334797,0.301029995664
1.44715803134,0.0
1.4623979979,0.301029995664
1.49136169383,0.301029995664
1.53147891704,0.0
1.54406804435,0.301029995664
1.55630250077,0.47712125472
1.57978359662,0.47712125472
1.59106460703,0.0
1.60205999133,0.47712125472
1.61278385672,0.0
1.64345267649,0.0
1.67209785794,0.0
1.68124123738,0.301029995664
1.69897000434,0.0
1.71600334363,0.0
1.77815125038,0.0
1.7923916895,0.0
1.86332286012,0.0
1.87506126339,0.0
1.89762709129,0.0
1.93449845124,0.0
1.94448267215,0.0
1.96848294855,0.301029995664
2.0,0.0
2.11727129566,0.0
2.12710479836,0.0
2.1583624921,0.0
2.17609125906,0.0
2.18184358794,0.0
2.29225607136,0.0
2.45788189673,0.0
