source,target,weight
almond,tomato,0.001221
chilli,sweet_pepper,0.0003663
carrot,white_wine,0.0003663
stock,fish,0.0001221
celery,parsley,0.0001221
tomato,olive_oil,0.0002442
tomato,chicken_stock,0.0002442
spring_onion,onion,0.0001221
bread,garlic,0.0001221
sweet_pepper,spring_onion,0.0001221
chicken_stock,garlic,0.0001221
sunflower_oil,parsley,0.011844
parsley,cumin_seed,0.0001221
thyme,white_wine,0.0001221
sweet_pepper,rice,0.0001221
sweet_pepper,potato,0.0001221
peppercorn,sherry,0.0001221
chicken_stock,saffron,0.0001221
chicken_stock,onion,0.0001221
sausage,onion,0.0001221
stick,bay_leaf,0.0003663
tomato,ham,0.0002442
garlic,shrimp,0.0001221
shrimp,saffron,0.0001221
tomato,chicken,0.0002442
tomato,cumin_seed,0.0002442
thyme,rosemary,0.0001221
rosemary,bay_leaf,0.0001221
red_pepper,bay_leaf,0.0001221
garlic,lemon,0.0001221
carrot,potato,0.0002442
parsley,wild_marjoram,0.0001221
wild_marjoram,garlic,0.0001221
milk,cinnamon,0.0057387
rice,onion,0.0001221
almond,garlic,0.0010989
tomato,sausage,0.0002442
fish,shrimp,0.0001221
onion,green_pepper,0.0001221
peppercorn,spring_onion,0.0001221
chicken,saffron,0.0001221
cumin_seed,coriander_seed,0.0001221
cumin_seed,garlic,0.0001221
vinegar,garlic,0.0006105
olive_oil,bay_leaf,0.0001221
celery,onion,0.0001221
tomato,squid,0.0002442
sweet_pepper,sausage,0.0001221
sweet_pepper,white_wine,0.0001221
chicken,garlic,0.0001221
ham,onion,0.0001221
bay_leaf,ham,0.0001221
white,carrot,0.0039072
tomato,celery,0.0002442
red_pepper,green_pepper,0.0001221
garlic,coriander_seed,0.0001221
bay_leaf,shrimp,0.0001221
white_wine,saffron,0.0001221
carrot,sweet_pepper,0.0003663
stock,parsley,0.0001221
rosemary,garlic,0.0001221
fish,bay_leaf,0.0001221
sausage,bay_leaf,0.0001221
chicken,onion,0.0001221
rice,grain,0.0001221
tomato,green,0.0002442
peppercorn,saffron,0.0001221
parsley,squid,0.0001221
sweet_pepper,sweet,0.0001221
cinnamon,lemon,0.0006105
egg,potato,0.0002442
fish,garlic,0.0001221
tomato,egg,0.0002442
olive_oil,onion,0.0001221
bay_leaf,wild_marjoram,0.0001221
fish,saffron,0.0001221
red_pepper,sherry,0.0001221
sunflower_oil,tomato,0.0096459
pork,tomato,0.0013431
sweet_pepper,sherry,0.0001221
peppercorn,white_wine,0.0001221
ingredient,potato,0.0021978
red_onion,tomato,0.0008547
peppercorn,celery,0.0001221
celery,spring_onion,0.0001221
rice,bay_leaf,0.0001221
red_onion,parsley,0.0009768
tomato,wild_marjoram,0.0002442
green,sweet_pepper,0.0002442
chicken_stock,bay_leaf,0.0001221
red_pepper,saffron,0.0001221
bacon,parsley,0.0010989
vinegar,peppercorn,0.0006105
mussel,parsley,0.0006105
sweet_pepper,wild_marjoram,0.0001221
carrot,saffron,0.0002442
thyme,spring_onion,0.0001221
white,saffron,0.0031746
caper,parsley,0.0001221
almond,cinnamon,0.001221
sweet_pepper,shrimp,0.0001221
shallot,parsley,0.0001221
white,thyme,0.0037851
pork,onion,0.0014652
tomato,coriander_seed,0.0002442
parsley,pine_nut,0.0001221
spring_onion,potato,0.0001221
bay_leaf,lemon,0.0001221
parsley,pea,0.0001221
parsley,brandy,0.0001221
chilli,thyme,0.0003663
sweet_pepper,chicken_stock,0.0001221
sweet_pepper,green_pepper,0.0001221
chorizo,parsley,0.0001221
spring_onion,white_wine,0.0001221
tomato,rosemary,0.0002442
rosemary,parsley,0.0001221
fish,onion,0.0001221
olive_oil,peppercorn,0.0001221
parsley,anchovy,0.0001221
ingredient,bay_leaf,0.0023199
tomato,clam,0.0002442
thyme,wild_marjoram,0.0001221
sausage,garlic,0.0001221
garbanzo,parsley,0.0001221
white,sweet_pepper,0.0037851
vinegar,red_pepper,0.0006105
chilli,red_pepper,0.0003663
thyme,saffron,0.0001221
spring_onion,saffron,0.0001221
pork,sweet_pepper,0.0014652
almond,onion,0.0010989
garlic,green_pepper,0.0001221
white,spring_onion,0.0037851
almond,sherry,0.0010989
bread,onion,0.0001221
sweet_pepper,chorizo,0.0001221
carrot,chicken,0.0003663
tomato,lemon,0.0002442
red_pepper,potato,0.0001221
chorizo,onion,0.0001221
chilli,tortilla,0.0003663
tomato,eggplant,0.0002442
tomato,pea,0.0002442
sweet_pepper,olive_oil,0.0001221
olive_oil,lemon,0.0001221
sausage,potato,0.0001221
parsley,coriander_seed,0.0001221
almond,saffron,0.0010989
cinnamon,stick,0.0006105
mussel,shrimp,0.0006105
chilli,peppercorn,0.0003663
sweet_pepper,ham,0.0001221
green_pepper,saffron,0.0001221
bacon,bay_leaf,0.0010989
thyme,olive_oil,0.0001221
sweet_pepper,fish,0.0001221
peppercorn,shrimp,0.0001221
bay_leaf,green_pepper,0.0001221
parsley,tuna,0.0001221
parsley,salt_cod,0.0001221
carrot,sherry,0.0003663
thyme,red_pepper,0.0001221
pork,garlic,0.0013431
thyme,mushroom,0.0001221
wild_marjoram,cumin_seed,0.0001221
onion,shrimp,0.0001221
white,peppercorn,0.003663
pork,bay_leaf,0.0013431
vinegar,bay_leaf,0.0006105
tomato,brandy,0.0002442
bay_leaf,chorizo,0.0001221
clam,saffron,0.0001221
onion,lemon,0.0001221
ingredient,sweet_pepper,0.0025641
mussel,tomato,0.0006105
tomato,tuna,0.0002442
rice,garlic,0.0001221
chilli,cumin_seed,0.0003663
thyme,celery,0.0001221
bacon,carrot,0.0010989
olive_oil,potato,0.0001221
nutmeg,parsley,0.0001221
coriander_seed,onion,0.0001221
bread,sweet_pepper,0.0001221
thyme,chicken_stock,0.0001221
red_pepper,cumin_seed,0.0001221
milk,egg_yolk,0.0063492
cinnamon,sugar,0.0006105
carrot,rosemary,0.0003663
tomato,chorizo,0.0002442
tomato,mushroom,0.0002442
peppercorn,coriander_seed,0.0001221
bay_leaf,brandy,0.0001221
monkfish,parsley,0.0001221
peppercorn,potato,0.0001221
cinnamon,orange,0.0006105
carrot,rice,0.0003663
egg,onion,0.0002442
chilli,potato,0.0003663
tomato,monkfish,0.0002442
parsley,veal,0.0001221
wild_marjoram,onion,0.0001221
ingredient,cinnamon,0.0025641
thyme,potato,0.0001221
sweet_pepper,coriander_seed,0.0001221
rosemary,onion,0.0001221
rosemary,peppercorn,0.0001221
celery,garlic,0.0001221
parsley,mayonnaise,0.0001221
almond,bread,0.001221
bacon,onion,0.0010989
bacon,sausage,0.0009768
rice,spring_onion,0.0001221
bay_leaf,cumin_seed,0.0001221
bay_leaf,coriander_seed,0.0001221
ingredient,sugar,0.002442
almond,bay_leaf,0.0010989
vinegar,thyme,0.0006105
chilli,olive_oil,0.0003663
stick,onion,0.0003663
chicken_stock,chicken,0.0001221
spring_onion,sherry,0.0001221
saffron,potato,0.0001221
stick,carrot,0.0003663
bread,sherry,0.0001221
sweet_pepper,chicken,0.0001221
fish,peppercorn,0.0001221
mint,parsley,0.0001221
red_pepper,shrimp,0.0001221
squid,shrimp,0.0001221
onion,brandy,0.0001221
almond,sugar,0.0010989
stick,parsley,0.0003663
flour,butter,0.0002442
raisin,pine_nut,0.0001221
peppercorn,rice,0.0001221
garbanzo,bay_leaf,0.0001221
almond,sweet_pepper,0.001221
red_onion,bay_leaf,0.0009768
cinnamon,egg_yolk,0.0006105
cinnamon,flour,0.0006105
chilli,wild_marjoram,0.0003663
sweet_pepper,lemon,0.0001221
bay_leaf,mushroom,0.0001221
spring_onion,coriander_seed,0.0001221
ham,sherry,0.0001221
ingredient,sherry,0.002442
green,parsley,0.0002442
egg,olive_oil,0.0002442
sausage,ham,0.0001221
red_pepper,spring_onion,0.0001221
squid,saffron,0.0001221
garlic,ham,0.0001221
ingredient,egg,0.0025641
cinnamon,bay_leaf,0.0006105
orange_juice,orange,0.0002442
sweet_pepper,rosemary,0.0001221
chorizo,potato,0.0001221
garlic,mushroom,0.0001221
vinegar,onion,0.0006105
tomato,stock,0.0002442
flour,parsley,0.0002442
thyme,brandy,0.0001221
sausage,saffron,0.0001221
peppercorn,lemon,0.0001221
chorizo,garlic,0.0001221
squid,onion,0.0001221
cumin_seed,saffron,0.0001221
garlic,clam,0.0001221
hake,parsley,0.0002442
thyme,chicken,0.0001221
thyme,fish,0.0001221
fennel,bay_leaf,0.0001221
squid,garlic,0.0001221
sherry,lemon,0.0001221
fish,white_wine,0.0001221
olive_oil,sherry,0.0001221
sunflower_oil,potato,0.0096459
ingredient,almond,0.0026862
ingredient,garlic,0.0023199
pork,sausage,0.0013431
cinnamon,parsley,0.0006105
carrot,pea,0.0002442
rosemary,saffron,0.0001221
milk,egg,0.0062271
almond,vinegar,0.001221
chilli,sherry,0.0003663
carrot,sausage,0.0003663
lamb,parsley,0.0002442
tomato,fennel,0.0002442
chicken_stock,white_wine,0.0001221
pea,saffron,0.0001221
white,fish,0.0032967
ingredient,bread,0.0025641
ingredient,red_pepper,0.002442
vegetable_oil,parsley,0.0015873
egg,ham,0.0002442
flour,onion,0.0002442
bread,bay_leaf,0.0001221
sweet_pepper,pea,0.0001221
sugar,lemon,0.0001221
nutmeg,bay_leaf,0.0001221
garbanzo,onion,0.0001221
bay_leaf,red_wine,0.0001221
spring_onion,green_pepper,0.0001221
coriander_seed,lemon,0.0001221
clam,shrimp,0.0001221
carrot,shallot,0.0003663
carrot,mushroom,0.0003663
tomato,shallot,0.0002442
egg,bread,0.0002442
egg,garlic,0.0002442
rosemary,white_wine,0.0001221
fennel,parsley,0.0001221
clam,onion,0.0001221
salt_cod,potato,0.0001221
almond,lemon,0.0010989
cinnamon,caster_sugar,0.0006105
chilli,spring_onion,0.0003663
chilli,white_wine,0.0003663
chilli,shrimp,0.0003663
rosemary,spring_onion,0.0001221
olive_oil,spring_onion,0.0001221
celery,white_wine,0.0001221
pork,saffron,0.0013431
vinegar,sweet_pepper,0.0006105
vinegar,olive_oil,0.0006105
mussel,saffron,0.0006105
chilli,lemon,0.0003663
carrot,fish,0.0002442
tomato,garbanzo,0.0002442
tomato,salt_cod,0.0002442
thyme,ham,0.0001221
thyme,lemon,0.0001221
almond,peppercorn,0.0010989
cinnamon,onion,0.0006105
carrot,fennel,0.0003663
tomato,pine_nut,0.0002442
sweet_pepper,clam,0.0001221
monkfish,saffron,0.0001221
olive_oil,red_pepper,0.0001221
red_pepper,white_wine,0.0001221
rice,shrimp,0.0001221
chorizo,ham,0.0001221
white,rosemary,0.0037851
cinnamon,tomato,0.0006105
carrot,brandy,0.0002442
sweet_pepper,celery,0.0001221
monkfish,shrimp,0.0001221
tortilla,coriander_seed,0.0001221
celery,saffron,0.0001221
sunflower_oil,egg,0.015385
vinegar,chilli,0.0006105
carrot,chicken_stock,0.0003663
carrot,ham,0.0003663
tomato,flour,0.0002442
egg,sweet_pepper,0.0002442
thyme,cumin_seed,0.0001221
shallot,bay_leaf,0.0001221
cumin_seed,onion,0.0001221
red_onion,sweet_pepper,0.0009768
egg_yolk,flour,0.0004884
lime,chilli,0.0004884
thyme,shrimp,0.0001221
sweet_pepper,squid,0.0001221
stock,bay_leaf,0.0001221
peppercorn,green_pepper,0.0001221
garbanzo,saffron,0.0001221
eggplant,parsley,0.0001221
white_wine,lemon,0.0001221
white,almond,0.0040293
bacon,garlic,0.0009768
stick,thyme,0.0003663
carrot,red_pepper,0.0003663
stock,shrimp,0.0001221
fish,squid,0.0001221
sweet,parsley,0.0001221
sausage,garbanzo,0.0001221
chicken,ham,0.0001221
parsley,globe_artichoke,0.0001221
red_wine,onion,0.0001221
sherry,saffron,0.0001221
onion,mushroom,0.0001221
milk,lemon,0.0052503
white,chicken_stock,0.003663
