source,target,weight
garlic,corn,9.2302e-05
stick,onion,0.00036921
chili_con_carne,parsley,9.2302e-05
stick,tomato,0.00036921
red_onion,chili_con_carne,0.0013845
thyme,bay_leaf,0.0001846
parsley,onion,9.2302e-05
oregano,coriander_seed,9.2302e-05
lime,corn,0.00046151
peppercorn,bay_leaf,9.2302e-05
tomato,thyme,0.0001846
tomato,lard,0.0001846
thyme,oregano,0.0001846
lime,avocado,0.00046151
peppercorn,oregano,9.2302e-05
pork,onion,0.0023999
adobo,chili_con_carne,9.2302e-05
stick,garlic,0.00036921
stick,peppercorn,0.00036921
thyme,onion,0.0001846
ingredient,chili_con_carne,0.0044305
chili_con_carne,cider_vinegar,9.2302e-05
chicken_stock,coriander_seed,9.2302e-05
chicken_stock,corn,9.2302e-05
tomato,parsley,0.0001846
red_pepper,chili_con_carne,9.2302e-05
pork,tomato,0.0023076
carrot,bay_leaf,0.00027691
onion,potato,9.2302e-05
chili_con_carne,spring_onion,9.2302e-05
red_onion,coriander_seed,0.0012922
chili_con_carne,beef,9.2302e-05
chicken,garlic,9.2302e-05
carrot,tomato,0.00027691
vinegar,chili_con_carne,0.00073842
peppercorn,cumin_seed,9.2302e-05
red_pepper,coriander_seed,9.2302e-05
cumin_seed,corn,9.2302e-05
pork,garlic,0.0021229
lime,cumin_seed,0.00046151
onion,tomatillo,9.2302e-05
garlic,lard,9.2302e-05
stick,cumin_seed,0.00036921
chicken,corn,9.2302e-05
chicken_stock,chicken,9.2302e-05
chicken,coriander_seed,9.2302e-05
lime,orange,0.00046151
cinnamon,tomato,0.00064611
stick,oregano,0.00036921
egg,chili_con_carne,0.0001846
tomato,red_pepper,0.0001846
oregano,corn,9.2302e-05
tomato,potato,0.0001846
shrimp,chili_con_carne,0.00027691
orange,chili_con_carne,0.0001846
bay_leaf,coriander_seed,9.2302e-05
thyme,garlic,0.0001846
allspice,chili_con_carne,9.2302e-05
chicken_stock,garlic,9.2302e-05
avocado,onion,0.0001846
red_onion,lime,0.0013845
tortilla,garlic,9.2302e-05
chicken,oregano,9.2302e-05
peppercorn,coriander_seed,9.2302e-05
bay_leaf,cumin_seed,9.2302e-05
sweet_pepper,chili_con_carne,0.0001846
rice,grain,9.2302e-05
pork,cumin_seed,0.0024922
stick,bay_leaf,0.00036921
flour,chili_con_carne,0.0001846
lime,oregano,0.00046151
red_pepper,onion,9.2302e-05
beef,onion,9.2302e-05
red_pepper,garlic,9.2302e-05
pork,oregano,0.0023076
cinnamon,onion,0.00064611
tomato,raisin,0.0001846
flour,butter,0.0001846
peppercorn,chicken,9.2302e-05
lard,corn,9.2302e-05
chili_con_carne,turtle_bean,9.2302e-05
flour,tortilla,0.0001846
tortilla,chicken,9.2302e-05
allspice,berry,9.2302e-05
red_onion,tomato,0.0013845
stick,allspice,0.00036921
chicken,bay_leaf,9.2302e-05
tomato,beef,0.0001846
tortilla,oregano,9.2302e-05
red_pepper,cumin_seed,9.2302e-05
parsley,garlic,9.2302e-05
carrot,chicken,0.00027691
chicken_stock,cumin_seed,9.2302e-05
spring_onion,coriander_seed,9.2302e-05
carrot,celery,0.00027691
tomato,egg,0.0001846
carrot,peppercorn,0.00027691
bay_leaf,parsley,9.2302e-05
raisin,chili_con_carne,9.2302e-05
almond,chili_con_carne,0.001846
tortilla,cumin_seed,9.2302e-05
raisin,onion,9.2302e-05
lime,tortilla,0.00046151
cinnamon,raisin,0.00064611
green,chili_con_carne,0.0001846
peanut_oil,chili_con_carne,0.0001846
sour_cream,chili_con_carne,9.2302e-05
tomato,sweet_pepper,0.0001846
thyme,peppercorn,0.0001846
chili_con_carne,rice,9.2302e-05
tomatillo,corn,9.2302e-05
lime,tequila,0.00046151
carrot,garlic,0.00027691
garlic,potato,9.2302e-05
ingredient,tomato,0.0057227
beef,garlic,9.2302e-05
tomato,spring_onion,0.0001846
chicken,cumin_seed,9.2302e-05
almond,raisin,0.0019383
tomato,chipotle,0.0001846
turtle_bean,onion,9.2302e-05
almond,tomato,0.001846
almond,cinnamon,0.0019383
green_olive,tomato,0.00055381
sweet_pepper,onion,0.0001846
vinegar,onion,0.00073842
sesame_seed,chili_con_carne,0.0001846
cheese,chili_con_carne,9.2302e-05
green_olive,chili_con_carne,0.00064611
chicken_stock,oregano,9.2302e-05
cinnamon,oregano,0.00064611
safflower_oil,chili_con_carne,9.2302e-05
shrimp,tomato,0.00027691
pork,peppercorn,0.0023076
carrot,oregano,0.00027691
lettuce,chili_con_carne,9.2302e-05
lime,red_pepper,0.00046151
stick,thyme,0.00036921
tomato,green,0.0001846
almond,onion,0.0020306
garlic,tomatillo,9.2302e-05
lime,peppercorn,0.00046151
stick,raisin,0.00036921
stick,chicken,0.00036921
carrot,potato,0.00027691
cheddar_cheese,chili_con_carne,9.2302e-05
heavy_cream,chili_con_carne,0.00027691
orange_juice,orange,0.0001846
pork,shoulder,0.0023999
stick,lard,0.00036921
allspice,garlic,9.2302e-05
green_olive,onion,0.00064611
almond,stick,0.001846
cinnamon,sugar,0.00064611
carrot,parsley,0.00027691
shrimp,coriander_seed,0.00027691
parsley,coriander_seed,9.2302e-05
chili_con_carne,chipotle,9.2302e-05
coriander_seed,potato,9.2302e-05
vinegar,garlic,0.00073842
red_pepper,oregano,9.2302e-05
rice,onion,9.2302e-05
pork,lard,0.0023999
carrot,coriander_seed,0.00027691
pork,stick,0.0022152
egg,onion,0.0001846
tortilla,tomatillo,9.2302e-05
peppercorn,lard,9.2302e-05
oregano,cider_vinegar,9.2302e-05
stick,coriander_seed,0.00036921
carrot,thyme,0.00027691
stick,corn,0.00036921
lime,shrimp,0.00046151
flour,onion,0.0001846
peppercorn,red_pepper,9.2302e-05
pork,corn,0.0023076
pork,coriander_seed,0.0024922
allspice,onion,9.2302e-05
chili_con_carne,pumpkin_seed,9.2302e-05
celery,onion,9.2302e-05
avocado,tortilla,0.0001846
allspice,cumin_seed,9.2302e-05
tortilla,chicken_stock,9.2302e-05
lime,spring_onion,0.00046151
tomato,tomatillo,0.0001846
green,onion,0.0001846
egg,flour,0.0001846
chicken,tomatillo,9.2302e-05
rice,coriander_seed,9.2302e-05
vinegar,tomato,0.00073842
cinnamon,peppercorn,0.00064611
corn,potato,9.2302e-05
avocado,corn,0.0001846
lime,chicken,0.00046151
tomato,rice,0.0001846
bacon,chili_con_carne,0.0016614
cinnamon,garlic,0.00064611
radish,chili_con_carne,0.00055381
tomato,adobo,0.0001846
sausage,chorizo,9.2302e-05
cumin_seed,cider_vinegar,9.2302e-05
cumin_seed,lard,9.2302e-05
stick,cider_vinegar,0.00036921
flour,sugar,0.0001846
chili_con_carne,shoulder,9.2302e-05
stick,berry,0.00036921
tomato,allspice,0.0001846
chili_con_carne,mushroom,9.2302e-05
spring_onion,onion,9.2302e-05
chipotle,onion,9.2302e-05
lime,sugar,0.00046151
bay_leaf,corn,9.2302e-05
garlic,cider_vinegar,9.2302e-05
celery,bay_leaf,9.2302e-05
cinnamon,flour,0.00064611
orange,coriander_seed,0.0001846
allspice,oregano,9.2302e-05
tomato,peanut_oil,0.0001846
sweet_pepper,garlic,0.0001846
shrimp,onion,0.00027691
sour_cream,onion,9.2302e-05
chicken_stock,bay_leaf,9.2302e-05
olive_oil,garlic,9.2302e-05
sweet_pepper,cumin_seed,0.0001846
peppercorn,parsley,9.2302e-05
vinegar,coriander_seed,0.00073842
cinnamon,cumin_seed,0.00064611
lime,bay_leaf,0.00046151
cider_vinegar,onion,9.2302e-05
vinegar,oregano,0.00073842
allspice,peppercorn,9.2302e-05
heavy_cream,corn,0.00027691
chicken,parsley,9.2302e-05
beef,coriander_seed,9.2302e-05
vegetable_oil,chili_con_carne,0.0029537
cinnamon,corn,0.00064611
tomato,caper,0.0001846
green,sweet_pepper,0.0001846
egg,corn,0.0001846
peppercorn,corn,9.2302e-05
red_pepper,corn,9.2302e-05
cinnamon,allspice,0.00064611
chicken,lard,9.2302e-05
lime,chicken_stock,0.00046151
tomato,cider_vinegar,0.0001846
avocado,garlic,0.0001846
white,white_wine,9.2302e-05
spring_onion,garlic,9.2302e-05
red_onion,garlic,0.0012922
tomato,flour,0.0001846
chicken_stock,rice,9.2302e-05
coriander_seed,cider_vinegar,9.2302e-05
coriander_seed,lard,9.2302e-05
thyme,coriander_seed,0.0001846
milk,sugar,0.00027691
sweet_pepper,coriander_seed,0.0001846
chili_con_carne,celery,9.2302e-05
vegetable_oil,onion,0.003046
carrot,corn,0.00027691
tomato,celery,0.0001846
oregano,potato,9.2302e-05
cinnamon,milk,0.00073842
chicken_stock,lard,9.2302e-05
chili_con_carne,berry,9.2302e-05
oregano,parsley,9.2302e-05
tomato,sesame_seed,0.0001846
tomato,lettuce,0.0001846
thyme,cumin_seed,0.0001846
sour_cream,corn,9.2302e-05
cumin_seed,tomatillo,9.2302e-05
cinnamon,chicken,0.00064611
tomato,turtle_bean,0.0001846
raisin,garlic,9.2302e-05
thyme,chicken,0.0001846
adobo,coriander_seed,9.2302e-05
sugar,butter,9.2302e-05
pork,bay_leaf,0.0023076
cinnamon,coriander_seed,0.00064611
stick,tortilla,0.00036921
stick,sesame_seed,0.00036921
cinnamon,lard,0.00064611
mint,chili_con_carne,9.2302e-05
chili_con_carne,pineapple,9.2302e-05
celery,parsley,9.2302e-05
oregano,lard,9.2302e-05
ingredient,coriander_seed,0.0046151
cinnamon,thyme,0.00064611
cinnamon,bay_leaf,0.00064611
thyme,parsley,0.0001846
caper,onion,9.2302e-05
bay_leaf,lard,9.2302e-05
beef,cumin_seed,9.2302e-05
vinegar,cumin_seed,0.00073842
lime,tomatillo,0.00046151
flour,lard,0.0001846
tortilla,sour_cream,9.2302e-05
ground_beef,tomato,0.0011999
tomato,cheese,0.0001846
tomato,sour_cream,0.0001846
egg,tortilla,0.0001846
bacon,onion,0.0017537
red_onion,cumin_seed,0.0012922
tomato,safflower_oil,0.0001846
tomato,plantain,0.0001846
thyme,corn,0.0001846
allspice,bay_leaf,9.2302e-05
chili_con_carne,romaine_lettuce,9.2302e-05
coriander_seed,turtle_bean,9.2302e-05
chipotle,coriander_seed,9.2302e-05
vinegar,peppercorn,0.00073842
flour,coriander_seed,0.0001846
red_pepper,bay_leaf,9.2302e-05
onion,green_pepper,9.2302e-05
onion,plantain,9.2302e-05
stick,sugar,0.00036921
tomato,orange,0.0001846
egg,sugar,0.0001846
chicken_stock,tomatillo,9.2302e-05
lime,parsley,0.00046151
chili_con_carne,caper,9.2302e-05
chili_con_carne,olive_oil,9.2302e-05
milk,egg,0.00027691
cheddar_cheese,corn,9.2302e-05
sour_cream,coriander_seed,9.2302e-05
safflower_oil,corn,9.2302e-05
green_olive,green,0.00055381
carrot,chicken_stock,0.00027691
egg,butter,0.0001846
beef_stock,onion,0.0001846
tortilla,cheddar_cheese,9.2302e-05
tortilla,bay_leaf,9.2302e-05
tortilla,lard,9.2302e-05
white,onion,9.2302e-05
garlic,turtle_bean,9.2302e-05
ingredient,corn,0.0045228
lime,stick,0.00046151
orange,onion,0.0001846
sesame_seed,onion,0.0001846
chili_con_carne,plantain,9.2302e-05
chili_con_carne,butter,9.2302e-05
spring_onion,corn,9.2302e-05
green_olive,caper,0.00064611
stick,carrot,0.00036921
lettuce,onion,9.2302e-05
grain,onion,9.2302e-05
stick,chicken_stock,0.00036921
avocado,tomatillo,0.0001846
chili_con_carne,pinto_bean,9.2302e-05
garlic,chipotle,9.2302e-05
turtle_bean,lard,9.2302e-05
ingredient,flour,0.0056304
pork,cinnamon,0.0023076
cinnamon,orange,0.00064611
ingredient,onion,0.0046151
lime,carrot,0.00046151
stick,tomatillo,0.00036921
sweet_pepper,corn,0.0001846
chicken_stock,parsley,9.2302e-05
bay_leaf,potato,9.2302e-05
butter,corn,9.2302e-05
red_onion,oregano,0.0012922
radish,coriander_seed,0.00055381
carrot,cumin_seed,0.00027691
tomato,green_pepper,0.0001846
avocado,chicken,0.0001846
adobo,onion,9.2302e-05
chicken_stock,red_pepper,9.2302e-05
berry,garlic,9.2302e-05
almond,chicken,0.0020306
red_onion,avocado,0.0013845
lime,beef,0.00046151
heavy_cream,buttermilk,0.00027691
milk,chili_con_carne,0.00027691
thyme,chicken_stock,0.0001846
white_wine,onion,9.2302e-05
bay_leaf,cider_vinegar,9.2302e-05
oregano,beef,9.2302e-05
parsley,potato,9.2302e-05
vegetable_oil,tomato,0.0026768
peanut,chili_con_carne,0.00064611
raisin,lard,9.2302e-05
red_onion,corn,0.0012922
tomato,cheddar_cheese,0.0001846
tortilla,safflower_oil,9.2302e-05
raisin,corn,9.2302e-05
raisin,peppercorn,9.2302e-05
ground_beef,onion,0.0011999
ground_beef,chili_con_carne,0.0011999
cinnamon,sesame_seed,0.00064611
tomato,beef_stock,0.0001846
beef_stock,chili_con_carne,0.0001846
ingredient,lime,0.0059073
orange,oregano,0.0001846
adobo,garlic,9.2302e-05
chicken_stock,potato,9.2302e-05
pork,lime,0.0023076
shrimp,garlic,0.00027691
cheddar_cheese,onion,9.2302e-05
banana,chili_con_carne,9.2302e-05
oregano,tomatillo,9.2302e-05
cumin_seed,potato,9.2302e-05
shoulder,onion,9.2302e-05
green_olive,raisin,0.00055381
green_olive,garlic,0.00055381
milk,flour,0.00027691
orange,cumin_seed,0.0001846
celery,coriander_seed,9.2302e-05
bay_leaf,beef,9.2302e-05
almond,sesame_seed,0.0020306
almond,peppercorn,0.0019383
vinegar,bay_leaf,0.00073842
heavy_cream,onion,0.00027691
cumin_seed,turtle_bean,9.2302e-05
vinegar,lime,0.00083072
lime,adobo,0.00046151
green,garlic,0.0001846
flour,cumin_seed,0.0001846
sweet_pepper,oregano,0.0001846
cheese,corn,9.2302e-05
peppercorn,berry,9.2302e-05
peppercorn,potato,9.2302e-05
chili_con_carne,sugar,9.2302e-05
chili_con_carne,buttermilk,9.2302e-05
chicken,potato,9.2302e-05
beef,corn,9.2302e-05
egg_yolk,milk,0.00055381
lime,sweet_pepper,0.00046151
lime,flour,0.00046151
orange_juice,chili_con_carne,0.0001846
cheese,coriander_seed,9.2302e-05
berry,onion,9.2302e-05
cinnamon,chicken_stock,0.00064611
cinnamon,tortilla,0.00064611
chili_con_carne,grain,9.2302e-05
chili_con_carne,paste,9.2302e-05
garlic,shoulder,9.2302e-05
