tomato,fish
tomato,green_pepper
tomato,shrimp
tomato,garlic,chilli,onion
tomato,garlic,bay_leaf,sherry
tomato,garlic,bay_leaf,spring_onion,carrot
tomato,garlic,bay_leaf,onion,peppercorn,sweet_pepper
tomato,garlic,bay_leaf,onion,peppercorn,carrot,thyme
tomato,garlic,bay_leaf,onion,white,white_wine
tomato,garlic,bay_leaf,onion,saffron,sweet_pepper
tomato,garlic,bay_leaf,onion,potato
tomato,garlic,red_pepper,peppercorn,sweet_pepper,onion
tomato,rice,saffron
tomato,bread
vinegar,sherry
sausage,chorizo
coriander_seed,chilli
cumin_seed,sweet_pepper
parsley,lemon
parsley,ham
parsley,mushroom
parsley,fish
parsley,almond
parsley,shrimp
parsley,garlic,olive_oil
parsley,garlic,bay_leaf,sherry
parsley,garlic,bay_leaf,spring_onion,carrot
parsley,garlic,bay_leaf,onion,peppercorn,sweet_pepper
parsley,garlic,bay_leaf,onion,peppercorn,carrot,thyme
parsley,garlic,bay_leaf,onion,white,white_wine
parsley,garlic,bay_leaf,onion,saffron,sweet_pepper
parsley,garlic,bay_leaf,onion,potato
parsley,garlic,red_pepper,peppercorn,sweet_pepper,onion
parsley,garlic,chilli,onion
parsley,chicken,bay_leaf
parsley,chicken_stock
parsley,egg
parsley,bread
celery,carrot,bay_leaf
