chilli,okra,cumin_seed,turmeric
chilli,corn
chilli,castor_sugar,cardamon
chilli,ginger,pork
chilli,ginger,star_anise,cinnamon
chilli,ginger,cumin_seed,pomegranate
chilli,ginger,cumin_seed,heavy_cream,cardamon,red_pepper
chilli,ginger,cumin_seed,beef,onion
chilli,ginger,cumin_seed,leg,lamb,cardamon,cinnamon
chilli,ginger,cumin_seed,leafy_vegetable,cardamon,ghee
chilli,ginger,cumin_seed,green_pepper,red_pepper
chilli,ginger,cumin_seed,cucumber,tomato,yogurt,mint,red_pepper,mustard_seed
chilli,ginger,cumin_seed,turmeric,tomato,mace,bay_leaf,onion,cardamon,peppercorn,garlic,yogurt,nutmeg,cinnamon,lamb
chilli,ginger,cumin_seed,turmeric,tomato,mace,bay_leaf,onion,cardamon,peppercorn,garlic,yogurt,nutmeg,cinnamon,fenugreek_seed
chilli,ginger,cumin_seed,turmeric,tomato,egg
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,peppercorn,nutmeg,fennel_seed
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,peppercorn,nutmeg,ghee
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,peppercorn,potato,fennel_seed
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,peppercorn,potato,rice,ghee
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,peppercorn,potato,paprika
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,almond,ghee,rice
chilli,ginger,cumin_seed,turmeric,tomato,red_pepper,lamb,onion,garlic,yogurt,cinnamon,cardamon,bay_leaf,almond,ghee,nutmeg
