Cuisine, Degree, Avg Neig Degree
mexican,0.055794,102
mexican,0.41202,85.0885
mexican,0.025751,226.5
mexican,0.0021459,182
mexican,0.11803,165
mexican,0.025751,177.1667
mexican,0.087983,173
mexican,0.39485,89.1033
mexican,0.33047,97.7013
mexican,0.038627,185.6667
mexican,0.019313,259.7778
mexican,0.15021,139.9286
mexican,0.0042918,222
mexican,0.0064378,162.3333
mexican,0.01073,213.8
mexican,0.10515,162.2041
mexican,0.0021459,360
mexican,0.31974,101.7248
mexican,0.012876,202
mexican,0.27039,110.8413
mexican,0.072961,136.8824
mexican,0.0021459,360
mexican,0.070815,188.2424
mexican,0.049356,204.1739
mexican,0.019313,180.2222
mexican,0.0042918,243
mexican,0.045064,187.4762
mexican,0.0021459,106
mexican,0.019313,183
mexican,0.0021459,275
mexican,0.0021459,214
mexican,0.049356,116.8696
mexican,0.023605,163.7273
mexican,0.077253,180.9167
mexican,0.036481,223.4118
mexican,0.10515,159.6122
mexican,0.05794,192.1111
mexican,0.3133,100.9041
mexican,0.1588,120.5
mexican,0.21459,117.45
mexican,0.04721,189.1364
mexican,0.24464,114.7632
mexican,0.23391,115.9725
mexican,0.0064378,256.3333
mexican,0.01073,271.6
mexican,0.042918,172.35
mexican,0.034335,227.25
mexican,0.0085837,92.75
mexican,0.012876,90.5
mexican,0.1309,144.3443
mexican,0.29399,106.8759
mexican,0.090129,165.7381
mexican,0.021459,243.1
mexican,0.26609,107.9355
mexican,0.04721,142.2727
mexican,0.21459,126.35
mexican,0.025751,131.25
mexican,0.16953,127.7089
mexican,0.019313,239.2222
mexican,0.0042918,205.5
mexican,0.015021,263.2857
mexican,0.0064378,225
mexican,0.0042918,198
mexican,0.072961,181.2353
mexican,0.023605,141.8182
mexican,0.11373,147.9623
mexican,0.0021459,50
mexican,0.021459,239.8
mexican,0.051502,127
mexican,0.0042918,283
mexican,0.0021459,290
mexican,0.10086,133
mexican,0.075107,182.4857
mexican,0.20386,118.6947
mexican,0.094421,152.5909
mexican,0.01073,69.8
mexican,0.0042918,274
mexican,0.25751,112.1083
mexican,0.0064378,246.6667
mexican,0.0021459,192
mexican,0.027897,217.1538
mexican,0.01073,307
mexican,0.019313,248.3333
mexican,0.019313,164.6667
mexican,0.01073,266
mexican,0.10944,155.9412
mexican,0.19742,135.7717
mexican,0.017167,159.875
mexican,0.051502,196.2083
mexican,0.16738,140.4872
mexican,0.015021,246.2857
mexican,0.0042918,252.5
mexican,0.41631,86.3196
mexican,0.064378,163.2333
mexican,0.030043,239.1429
mexican,0.43777,83.5147
mexican,0.77253,53.0833
mexican,0.025751,218.5
mexican,0.0085837,253.25
mexican,0.027897,196.3077
mexican,0.0021459,360
mexican,0.20601,123.0208
mexican,0.0064378,277.3333
mexican,0.01073,255.8
mexican,0.064378,173.4
mexican,0.015021,230.2857
mexican,0.1824,134.8235
mexican,0.17382,111.2099
mexican,0.064378,193.8
mexican,0.055794,195.4615
mexican,0.39914,88.8011
mexican,0.20601,124.3333
mexican,0.0021459,88
mexican,0.025751,183.25
mexican,0.34335,88.5
mexican,0.29185,105.3971
mexican,0.019313,224.8889
mexican,0.0042918,204
mexican,0.30472,105.331
mexican,0.01073,273.6
mexican,0.019313,224.2222
mexican,0.1073,160.52
mexican,0.077253,151.4444
mexican,0.012876,161.1667
mexican,0.0021459,242
mexican,0.19742,125.2283
mexican,0.066524,164.5806
mexican,0.0042918,209
mexican,0.015021,251.7143
mexican,0.087983,169
mexican,0.16953,130.6203
mexican,0.38841,90.6243
mexican,0.025751,245.6667
mexican,0.0021459,150
mexican,0.0064378,188.3333
mexican,0.0042918,331
mexican,0.01073,170.6
mexican,0.023605,188.5455
mexican,0.0021459,214
mexican,0.15236,135.0141
mexican,0.032189,198.8667
mexican,0.087983,169.8293
mexican,0.01073,265
mexican,0.030043,221.8571
mexican,0.04721,217.6818
mexican,0.017167,162.25
mexican,0.066524,169.2581
mexican,0.051502,197.8333
mexican,0.032189,179.8667
mexican,0.0064378,313.6667
mexican,0.0042918,325
mexican,0.015021,192.7143
mexican,0.012876,191
mexican,0.0064378,240
mexican,0.4721,78
mexican,0.023605,139.8182
mexican,0.0042918,160.5
mexican,0.0064378,276.3333
mexican,0.20386,128.4947
mexican,0.22747,117.283
mexican,0.036481,213.1765
mexican,0.0021459,178
mexican,0.0021459,275
mexican,0.0021459,5
mexican,0.44421,81.8502
mexican,0.0042918,185.5
mexican,0.055794,111.5769
mexican,0.24034,114.5893
mexican,0.023605,183.9091
mexican,0.04721,166.2727
mexican,0.019313,123.4444
mexican,0.51931,74.1446
mexican,0.0021459,13
mexican,0.05794,165.5556
mexican,0.29614,101.8333
mexican,0.44635,81.4808
mexican,0.11803,154
mexican,0.0021459,360
mexican,0.19313,123.9889
mexican,0.103,163.1875
mexican,0.015021,222.4286
mexican,0.015021,218
mexican,0.027897,246.6154
mexican,0.0085837,218.25
mexican,0.40343,86.9468
mexican,0.20815,120.2474
mexican,0.13734,145.5781
mexican,0.070815,187.0606
mexican,0.0021459,302
mexican,0.015021,228.7143
mexican,0.012876,235
mexican,0.019313,138.1111
mexican,0.019313,244.1111
mexican,0.027897,220.0769
mexican,0.01073,145.2
mexican,0.015021,153.8571
mexican,0.05794,176.4815
mexican,0.038627,234.8889
mexican,0.085837,165.525
mexican,0.017167,154.125
mexican,0.0021459,5
mexican,0.51931,73.6157
mexican,0.0021459,182
mexican,0.012876,183.3333
mexican,0.18884,125.0114
mexican,0.11159,161.3077
mexican,0.012876,248.6667
mexican,0.0021459,5
mexican,0.021459,235.6
mexican,0.023605,162.9091
mexican,0.072961,164.5
mexican,0.59013,66.3927
mexican,0.15021,142.1429
mexican,0.13948,150.9385
mexican,0.053648,199.48
mexican,0.077253,175.0833
mexican,0.0085837,117.25
mexican,0.32189,95.8267
mexican,0.023605,226.6364
mexican,0.0085837,157.25
mexican,0.064378,171.7667
mexican,0.085837,162.5
mexican,0.098712,156.6739
mexican,0.012876,130.8333
mexican,0.0021459,178
mexican,0.060086,188.3929
mexican,0.036481,206.5294
mexican,0.019313,200.1111
mexican,0.62446,63.4639
mexican,0.27039,113.1905
mexican,0.081545,156.5263
mexican,0.23176,115.0278
mexican,0.13519,152.1111
mexican,0.036481,176.5882
mexican,0.027897,223.9231
mexican,0.053648,196
mexican,0.13734,150.5156
mexican,0.05794,195.9259
mexican,0.036481,184.2353
mexican,0.025751,207.4167
mexican,0.0042918,260
mexican,0.0064378,262
mexican,0.01073,302.4
mexican,0.14592,147
mexican,0.015021,140
mexican,0.26609,113.1129
mexican,0.17167,136.975
mexican,0.083691,155.9744
mexican,0.6588,60.7394
mexican,0.066524,186.3548
mexican,0.021459,173.9
mexican,0.017167,160.125
mexican,0.11159,153.75
mexican,0.29399,107.0803
mexican,0.027897,187
mexican,0.0042918,50.5
mexican,0.049356,107.913
mexican,0.0042918,325
mexican,0.032189,234.3333
mexican,0.0085837,162.75
mexican,0.019313,200.7778
mexican,0.0021459,160
mexican,0.3176,102.1554
mexican,0.22103,121
mexican,0.032189,111.2
mexican,0.17382,137.1975
mexican,0.0042918,325.5
mexican,0.13734,145.8906
mexican,0.13734,140.3125
mexican,0.090129,98.4048
mexican,0.54077,72.3413
mexican,0.16738,136.6923
mexican,0.072961,166.2941
mexican,0.14378,119.6269
mexican,0.1073,141.92
mexican,0.045064,137.2381
mexican,0.19528,129.6813
mexican,0.034335,219.6875
mexican,0.0042918,260
mexican,0.0064378,227.3333
mexican,0.0064378,252
mexican,0.038627,205.4444
mexican,0.12661,154.3559
mexican,0.015021,242.2857
mexican,0.070815,181.3636
mexican,0.017167,255.125
mexican,0.021459,182.2
mexican,0.18455,134.093
mexican,0.012876,204.5
mexican,0.072961,178.3529
mexican,0.017167,252
mexican,0.0042918,182
mexican,0.025751,242.5833
mexican,0.0042918,225
mexican,0.087983,110.4634
mexican,0.13305,146.7581
mexican,0.0042918,270.5
mexican,0.032189,203.7333
mexican,0.04721,186
mexican,0.15451,131.4028
mexican,0.15451,129.5694
mexican,0.012876,134.3333
mexican,0.025751,233
mexican,0.066524,115.129
mexican,0.01073,306.8
mexican,0.12017,149.7679
mexican,0.092275,170
mexican,0.023605,208.8182
mexican,0.055794,181.8462
mexican,0.025751,239.1667
mexican,0.0042918,176
mexican,0.017167,168.625
mexican,0.16094,127.9467
mexican,0.05794,188.1852
mexican,0.25966,109.314
mexican,0.0021459,79
mexican,0.083691,154.6667
mexican,0.017167,264.625
mexican,0.0021459,35
mexican,0.092275,167.0233
mexican,0.066524,99.3871
mexican,0.10944,150.7647
mexican,0.0021459,360
mexican,0.18884,122.0227
mexican,0.075107,169.1714
mexican,0.064378,172.5
mexican,0.1588,130.1081
mexican,0.0085837,294
mexican,0.1309,145.1475
mexican,0.042918,164.95
mexican,0.0021459,160
mexican,0.038627,193.1667
mexican,0.0085837,277
mexican,0.0085837,236.25
mexican,0.36266,93.2189
mexican,0.083691,140.8205
mexican,0.049356,191.3478
mexican,0.0042918,301
spanish,0.037528,188.4706
spanish,0.27373,104.1129
spanish,0.022075,230.8
spanish,0.00883,186.5
spanish,0.0022075,102
spanish,0.28698,98.8846
spanish,0.057395,169.6923
spanish,0.099338,151
spanish,0.022075,128.6
spanish,0.0022075,86
spanish,0.00883,170.75
spanish,0.18322,131.7229
spanish,0.004415,176
spanish,0.046358,181.381
spanish,0.083885,166.4474
spanish,0.02649,209.3333
spanish,0.037528,159.9412
spanish,0.015453,249.8571
spanish,0.013245,180.5
spanish,0.19426,126.0568
spanish,0.27594,109.08
spanish,0.0066225,144.6667
spanish,0.090508,146.1463
spanish,0.03532,197.0625
spanish,0.013245,191.5
spanish,0.32892,100.0403
spanish,0.046358,175.4286
spanish,0.12583,150.1053
spanish,0.42163,85.1728
spanish,0.29581,101.6866
spanish,0.039735,187.1667
spanish,0.004415,134.5
spanish,0.022075,205.7
spanish,0.011038,172
spanish,0.27594,110.408
spanish,0.10155,163.1957
spanish,0.1457,138.9545
spanish,0.07064,135.6562
spanish,0.00883,82.25
spanish,0.099338,162.5111
spanish,0.0066225,67.6667
spanish,0.07064,153.4688
spanish,0.086093,173.6154
spanish,0.11038,149.06
spanish,0.037528,136
spanish,0.015453,221.4286
spanish,0.0022075,1
spanish,0.39735,87.1333
spanish,0.01766,224.625
spanish,0.39073,84.2994
spanish,0.22075,119.18
spanish,0.16115,141.8493
spanish,0.26711,102.5124
spanish,0.00883,250.5
spanish,0.075055,138.7647
spanish,0.055188,123.52
spanish,0.28035,105.7638
spanish,0.024283,160.7273
spanish,0.13687,147.6613
spanish,0.039735,200.5
spanish,0.004415,204.5
spanish,0.26049,99.7119
spanish,0.059603,165.3333
spanish,0.004415,17
spanish,0.077263,169.1714
spanish,0.066225,176.3333
spanish,0.16115,136.0274
spanish,0.12141,150.6
spanish,0.039735,171.1667
spanish,0.0066225,202
spanish,0.0066225,149.3333
spanish,0.004415,57
spanish,0.081678,159.1622
spanish,0.037528,130.5882
spanish,0.024283,174.3636
spanish,0.03532,109.125
spanish,0.0022075,32
spanish,0.0022075,177
spanish,0.02649,169.6667
spanish,0.22517,112.8922
spanish,0.50331,77.6404
spanish,0.019868,131.7778
spanish,0.015453,214.7143
spanish,0.20309,124.9565
spanish,0.25166,106.4386
spanish,0.0022075,84
spanish,0.11479,148.1346
spanish,0.072848,173.6364
spanish,0.0066225,141
spanish,0.013245,136.5
spanish,0.00883,180.75
spanish,0.028698,155.8462
spanish,0.0022075,262
spanish,0.11038,150.66
spanish,0.033113,172.2667
spanish,0.15673,125.9859
spanish,0.011038,249.4
spanish,0.092715,160.5238
spanish,0.62693,64.9507
spanish,0.09713,160.8182
spanish,0.0022075,20
spanish,0.01766,121.25
spanish,0.22517,122.6863
spanish,0.030905,175.1429
spanish,0.004415,200.5
spanish,0.013245,202.8333
spanish,0.38411,89.3276
spanish,0.041943,161.7895
spanish,0.12141,144.0364
spanish,0.11258,151.3529
spanish,0.0022075,26
spanish,0.13466,124.5902
spanish,0.0022075,284
spanish,0.046358,179.7143
spanish,0.10155,148.6739
spanish,0.0066225,131.6667
spanish,0.083885,158.8421
spanish,0.10596,139.375
spanish,0.15453,133.2286
spanish,0.19426,131.9432
spanish,0.022075,198.7
spanish,0.024283,209.8182
spanish,0.090508,138.4634
spanish,0.35099,88.6604
spanish,0.01766,155.125
spanish,0.004415,227.5
spanish,0.03532,103.4375
spanish,0.01766,114.875
spanish,0.0022075,16
spanish,0.31567,100.1469
spanish,0.039735,205.8333
spanish,0.011038,160.6
spanish,0.35541,96.7826
spanish,0.05298,200.0417
spanish,0.10596,154.3958
spanish,0.5011,78.1498
spanish,0.50331,77.0526
spanish,0.059603,180.963
spanish,0.013245,159.5
spanish,0.16336,127.8514
spanish,0.004415,137.5
spanish,0.11258,158.2157
spanish,0.21634,120.3673
spanish,0.32671,101.1757
spanish,0.004415,137.5
spanish,0.07947,154.9167
spanish,0.30905,103.75
spanish,0.068433,162.3226
spanish,0.07064,180.0938
spanish,0.086093,150.1795
spanish,0.037528,198.2941
spanish,0.057395,132.2308
spanish,0.013245,197.1667
spanish,0.16777,132.1316
spanish,0.030905,101.5714
spanish,0.039735,166.3889
spanish,0.015453,195.7143
spanish,0.057395,179.8077
spanish,0.07947,165
spanish,0.01766,198.875
spanish,0.46799,80.2877
spanish,0.030905,207.5
spanish,0.21413,122.433
spanish,0.58057,69.7148
spanish,0.037528,177.5882
spanish,0.11258,139.4314
spanish,0.0883,155.65
spanish,0.04415,193.6
spanish,0.004415,78
spanish,0.21192,116.7396
spanish,0.01766,169.875
spanish,0.033113,157.6
spanish,0.0022075,60
spanish,0.0022075,89
spanish,0.19426,134.4545
spanish,0.10155,125.9348
spanish,0.037528,179.9412
spanish,0.44592,84.7921
spanish,0.011038,59
spanish,0.033113,182.4667
spanish,0.18543,108.6905
spanish,0.28918,108.1756
spanish,0.0022075,228
spanish,0.03532,173.75
spanish,0.013245,204.1667
spanish,0.02649,216.0833
spanish,0.17219,139.5
spanish,0.011038,108.4
spanish,0.004415,177
spanish,0.10817,133.0612
spanish,0.028698,207.8462
spanish,0.0022075,15
spanish,0.081678,86.7568
spanish,0.057395,169.5
spanish,0.33996,98.5844
spanish,0.39735,89.8444
spanish,0.0022075,102
spanish,0.0066225,215.6667
spanish,0.18102,122.8659
spanish,0.11479,145
spanish,0.094923,140.0698
spanish,0.0022075,135
spanish,0.32892,98.3893
spanish,0.00883,120.75
spanish,0.077263,158.7429
spanish,0.011038,209.2
spanish,0.013245,234
spanish,0.064018,160.6207
spanish,0.46358,80.9381
spanish,0.0066225,59.3333
spanish,0.057395,174.4231
spanish,0.09713,142.7273
spanish,0.29801,100.7926
spanish,0.0022075,177
spanish,0.47461,81.4512
spanish,0.077263,177.4286
spanish,0.013245,197.1667
spanish,0.004415,291
spanish,0.42605,86.6891
spanish,0.04415,155.6
spanish,0.019868,68.7778
spanish,0.004415,196
spanish,0.066225,181.3333
spanish,0.13245,134.7167
spanish,0.013245,180.1667
spanish,0.068433,162.6452
spanish,0.030905,119.5
spanish,0.004415,230.5
spanish,0.21854,115.6566
spanish,0.234,116.0189
spanish,0.3532,94.6063
spanish,0.20088,123.0879
spanish,0.086093,141.359
spanish,0.041943,191.2105
spanish,0.055188,176.72
spanish,0.22517,89.1863
spanish,0.33554,97.1908
spanish,0.0022075,143
spanish,0.00883,162
spanish,0.0066225,149.3333
spanish,0.36203,94.8354
spanish,0.01766,240.125
spanish,0.022075,190
spanish,0.024283,230.2727
spanish,0.004415,97
spanish,0.004415,232
spanish,0.14128,132.9062
spanish,0.00883,183.5
spanish,0.022075,168.2
spanish,0.064018,181.8621
spanish,0.10596,152.7083
spanish,0.26711,110.4215
spanish,0.055188,177.84
spanish,0.17439,110.557
spanish,0.0022075,284
spanish,0.004415,71
spanish,0.024283,132.1818
spanish,0.013245,139.1667
spanish,0.0022075,10
spanish,0.00883,93.5
spanish,0.17219,129.7821
spanish,0.004415,200.5
spanish,0.00883,163.5
spanish,0.039735,149.2778
spanish,0.015453,225.2857
spanish,0.019868,226.8889
spanish,0.0066225,132.6667
spanish,0.0022075,284
spanish,0.00883,242.25
spanish,0.013245,197.1667
spanish,0.11921,153.8519
spanish,0.037528,183.2941
spanish,0.037528,164.8824
spanish,0.046358,176.6667
spanish,0.59603,68.3148
spanish,0.10155,129.3043
spanish,0.046358,157.8095
spanish,0.0022075,177
spanish,0.037528,185.0588
spanish,0.16115,142.6027
spanish,0.0066225,245.3333
spanish,0.00883,217.75
spanish,0.0022075,43
spanish,0.0022075,102
spanish,0.0022075,31
spanish,0.0022075,5
spanish,0.22296,125.8416
spanish,0.011038,256.6
spanish,0.086093,164.2051
spanish,0.030905,154.0714
spanish,0.059603,169.1111
spanish,0.234,109.6415
spanish,0.0022075,135
spanish,0.12583,160.3158
spanish,0.0066225,140
spanish,0.0022075,143
spanish,0.05298,184.0417
spanish,0.033113,177
spanish,0.00883,228.75
spanish,0.49669,78.4356
spanish,0.048565,115.0909
spanish,0.21192,114.6562
spanish,0.11258,153.2745
spanish,0.0066225,240
spanish,0.00883,90
spanish,0.015453,213.1429
spanish,0.030905,197.5
spanish,0.02649,167.5833
spanish,0.20971,123
spanish,0.31126,103.1418
spanish,0.10375,168.4894
spanish,0.059603,172.7778
spanish,0.064018,171.5517
spanish,0.0022075,43
spanish,0.33333,98.5497
spanish,0.011038,213
spanish,0.06181,142.6071
spanish,0.10817,147.2857
spanish,0.15232,140.8116
spanish,0.0066225,149.3333
spanish,0.094923,169.6279
spanish,0.068433,176.9355
spanish,0.037528,164.7647
spanish,0.12362,140.8929
spanish,0.24503,110.1982
spanish,0.04415,154.15
spanish,0.0022075,312
spanish,0.18985,121.9884
spanish,0.0022075,143
spanish,0.011038,160.6
spanish,0.20088,120.5495
spanish,0.099338,152.5778
spanish,0.0066225,67.6667
spanish,0.068433,139.8065
spanish,0.17881,132.5679
spanish,0.0066225,171.3333
spanish,0.02649,195.75
spanish,0.092715,154.8095
spanish,0.15011,141.3971
spanish,0.0022075,193
spanish,0.06181,180.6429
spanish,0.40839,85.1514
spanish,0.42384,87.7344
spanish,0.0066225,149.3333
spanish,0.3532,94.3625
spanish,0.04415,117.7
spanish,0.050773,181.4783
spanish,0.0066225,179
spanish,0.075055,179.0294
spanish,0.21413,119.9588
spanish,0.024283,138.6364
spanish,0.022075,181.3
spanish,0.039735,198.2778
spanish,0.07947,163.5278
spanish,0.11038,162.14
spanish,0.18322,125.6627
spanish,0.57837,69.9389
spanish,0.015453,158.1429
spanish,0.0022075,26
spanish,0.13024,141.8136
spanish,0.01766,251
spanish,0.033113,201.6667
spanish,0.0022075,159
spanish,0.06181,189.1071
spanish,0.004415,139.5
spanish,0.037528,151.1176
spanish,0.14128,145.7031
spanish,0.0066225,103
spanish,0.0066225,171.6667
spanish,0.004415,270
spanish,0.041943,198.5263
spanish,0.077263,153.4
spanish,0.004415,160
spanish,0.055188,158.88
spanish,0.0022075,312
spanish,0.092715,158.7619
spanish,0.19647,120.4045
spanish,0.02649,161
spanish,0.039735,120.1667
spanish,0.25828,113.1624
spanish,0.06181,177.8571
spanish,0.05298,164.375
spanish,0.075055,94.6471
spanish,0.11258,142.3529
spanish,0.03532,181.25
spanish,0.019868,226.1111
spanish,0.12804,134.1034
spanish,0.16556,129.7467
spanish,0.004415,116.5
spanish,0.039735,117.5556
spanish,0.12583,136.8772
spanish,0.028698,159.4615
spanish,0.15011,133.2647
spanish,0.03532,210.375
spanish,0.31347,99.5282
spanish,0.16777,133.3158
spanish,0.004415,184.5
spanish,0.0022075,134
spanish,0.050773,206.6522
spanish,0.0022075,16
spanish,0.30464,105.5507
spanish,0.68874,60.3718
spanish,0.015453,168.2857
spanish,0.15011,146.7206
spanish,0.15453,137.9143
spanish,0.16998,137.1039
spanish,0.015453,199.2857
spanish,0.02649,202.75
spanish,0.0066225,97.6667
spanish,0.039735,128.7778
spanish,0.29801,101.5407
spanish,0.004415,266
spanish,0.004415,218
spanish,0.0022075,177
spanish,0.15673,131.3239
spanish,0.0883,160.775
spanish,0.083885,171.3684
spanish,0.01766,164.875
spanish,0.013245,146.6667
spanish,0.041943,198.1579
spanish,0.01766,155.625
spanish,0.055188,114.12
spanish,0.00883,282.25
spanish,0.048565,175.2273
spanish,0.055188,146.84
spanish,0.12583,149.7018
spanish,0.083885,155.6316
spanish,0.004415,209
spanish,0.011038,87.2
spanish,0.004415,218.5
spanish,0.00883,113.75
spanish,0.13245,129.6167
spanish,0.12583,144.9474
spanish,0.47682,78.5556
spanish,0.30684,104.8849
spanish,0.07064,100.0625
spanish,0.033113,183.1333
spanish,0.42605,85.8187
spanish,0.00883,148.75
spanish,0.0066225,286.3333
spanish,0.01766,208.625
spanish,0.16777,126.3026
spanish,0.011038,220.8
spanish,0.011038,150.4
spanish,0.00883,137
spanish,0.0066225,97.6667
spanish,0.10596,150.125
spanish,0.26932,107.0984
spanish,0.0022075,130
spanish,0.00883,155.5
spanish,0.0066225,221
spanish,0.42605,87.0777
spanish,0.01766,136.375
spanish,0.0022075,1
italian,0.040179,188.2222
italian,0.084821,176.8684
italian,0.011161,272.2
italian,0.0044643,191.5
italian,0.17188,132.8571
italian,0.36607,93.0244
italian,0.046875,130.0952
italian,0.075893,179.0882
italian,0.0022321,74
italian,0.037946,202.0588
italian,0.23884,115.4486
italian,0.0022321,202
italian,0.040179,200.0556
italian,0.0066964,288.6667
italian,0.20536,97.0435
italian,0.0089286,278.25
italian,0.017857,151.5
italian,0.0022321,316
italian,0.16741,145.1867
italian,0.011161,269
italian,0.011161,141.4
italian,0.28125,110.5159
italian,0.087054,105.5385
italian,0.011161,107.6
italian,0.0044643,66
italian,0.0066964,234.6667
italian,0.0066964,224.3333
italian,0.27679,109.6694
italian,0.087054,158.5641
italian,0.16071,147.7083
italian,0.28125,99.254
italian,0.14509,148.2462
italian,0.080357,168.9722
italian,0.16964,139.8421
italian,0.03125,165.0714
italian,0.36161,96.1235
italian,0.14286,153.5469
italian,0.11161,170.86
italian,0.017857,127.5
italian,0.044643,105
italian,0.082589,173.6486
italian,0.017857,221
italian,0.0022321,98
italian,0.0625,173.5357
italian,0.091518,160.3415
italian,0.17857,134.15
italian,0.0022321,64
italian,0.095982,172.5116
italian,0.082589,186.8108
italian,0.03125,151.2857
italian,0.011161,240.4
italian,0.26562,110.1176
italian,0.30357,105.1324
italian,0.32812,101.7551
italian,0.0089286,257.75
italian,0.058036,178.7308
italian,0.35045,92.1465
italian,0.017857,188.375
italian,0.15402,133.7971
italian,0.16518,144.7703
italian,0.16741,119.28
italian,0.051339,170.3043
italian,0.03125,152
italian,0.33929,97.8355
italian,0.43973,84.1371
italian,0.095982,176.0233
italian,0.0066964,284.3333
italian,0.037946,201.3529
italian,0.071429,148.2812
italian,0.015625,129.5714
italian,0.0022321,130
italian,0.029018,141.1538
italian,0.125,151.125
italian,0.024554,217.0909
italian,0.0044643,215.5
italian,0.0022321,236
italian,0.0044643,133
italian,0.024554,219.1818
italian,0.12277,163.8545
italian,0.13839,155.7419
italian,0.033482,210.6667
italian,0.0022321,212
italian,0.0089286,90.25
italian,0.0022321,92
italian,0.0022321,6
italian,0.0022321,148
italian,0.024554,189
italian,0.2567,108.6261
italian,0.55134,72.3603
italian,0.0089286,250
italian,0.0022321,43
italian,0.16964,146.4342
italian,0.41518,86.3925
italian,0.0044643,97.5
italian,0.013393,90
italian,0.22545,122.396
italian,0.022321,183.9
italian,0.029018,206
italian,0.22991,122.0388
italian,0.0066964,187.6667
italian,0.011161,225.8
italian,0.0089286,250.75
italian,0.029018,134.7692
italian,0.0044643,165
italian,0.013393,118.5
italian,0.033482,182.6667
italian,0.026786,229.1667
italian,0.040179,207.5
italian,0.60268,66.6259
italian,0.0022321,211
italian,0.013393,216.5
italian,0.0022321,32
italian,0.020089,228.1111
italian,0.47321,81.9953
italian,0.011161,120
italian,0.015625,193.8571
italian,0.0022321,316
italian,0.0022321,140
italian,0.026786,178.25
italian,0.029018,189.4615
italian,0.17857,135.9
italian,0.0022321,270
italian,0.046875,195.0476
italian,0.024554,184.3636
italian,0.21875,118.7041
italian,0.29464,106.6061
italian,0.0044643,238.5
italian,0.10938,124.3878
italian,0.36607,90.6463
italian,0.34821,98.2179
italian,0.058036,112.5385
italian,0.0066964,173
italian,0.52679,73.8008
italian,0.089286,167.8
italian,0.37054,97.1205
italian,0.13393,154.5833
italian,0.17857,142.1375
italian,0.43527,86.7385
italian,0.19866,136.5843
italian,0.0022321,75
italian,0.015625,244.4286
italian,0.026786,169.0833
italian,0.087054,140.3077
italian,0.12946,160.2241
italian,0.033482,183.4
italian,0.45089,83.5149
italian,0.0022321,126
italian,0.046875,174.0476
italian,0.15625,135.1571
italian,0.0089286,246.75
italian,0.098214,174.5455
italian,0.0044643,203.5
italian,0.017857,215.75
italian,0.071429,173.875
italian,0.073661,186.5152
italian,0.0044643,215.5
italian,0.0066964,185.3333
italian,0.024554,167.9091
italian,0.0044643,145.5
italian,0.066964,183.9333
italian,0.10714,152.3125
italian,0.0022321,76
italian,0.022321,187.5
italian,0.0089286,84.5
italian,0.024554,198.3636
italian,0.0089286,233
italian,0.10714,168.125
italian,0.013393,240.8333
italian,0.058036,185.8846
italian,0.013393,189.8333
italian,0.37723,93.8462
italian,0.037946,198.4706
italian,0.26116,113.1111
italian,0.11161,150.4
italian,0.0066964,213.6667
italian,0.31473,105.8298
italian,0.091518,162.6098
italian,0.073661,190.3636
italian,0.10045,163.9111
italian,0.024554,216.9091
italian,0.0022321,186
italian,0.22991,125.5922
italian,0.051339,193.3913
italian,0.026786,202.0833
italian,0.48884,80.8813
italian,0.017857,123.125
italian,0.024554,138.9091
italian,0.28348,112.0236
italian,0.011161,241.4
italian,0.051339,205.087
italian,0.051339,183.7391
italian,0.10045,111.3333
italian,0.0022321,316
italian,0.060268,160.8889
italian,0.037946,182
italian,0.0044643,172.5
italian,0.12277,93.2
italian,0.0022321,167
italian,0.35714,97.1125
italian,0.39732,92.809
italian,0.0044643,163
italian,0.017857,238.875
italian,0.098214,159.5909
italian,0.051339,175.087
italian,0.075893,155.1765
italian,0.29241,110.9008
italian,0.017857,223.125
italian,0.037946,99.6471
italian,0.0022321,316
italian,0.0066964,203.6667
italian,0.033482,212.5333
italian,0.029018,205.3846
italian,0.078125,162.6571
italian,0.10714,180.625
italian,0.26339,114.5424
italian,0.064732,181.7931
italian,0.15179,146.2941
italian,0.0066964,131.3333
italian,0.50893,77.2807
italian,0.0089286,226.75
italian,0.03125,193.0714
italian,0.0066964,265
italian,0.0066964,173.3333
italian,0.47321,79.9575
italian,0.0089286,245
italian,0.017857,216.25
italian,0.13839,98.9516
italian,0.0044643,163
italian,0.12946,158.431
italian,0.1183,168.3208
italian,0.16741,146.0933
italian,0.020089,216.6667
italian,0.0022321,316
italian,0.0044643,133
italian,0.051339,170.2609
italian,0.37277,93.6467
italian,0.0044643,202
italian,0.013393,148.8333
italian,0.29911,109.2612
italian,0.33036,102.5946
italian,0.0066964,249.6667
italian,0.0066964,218.6667
italian,0.0022321,15
italian,0.051339,171.1304
italian,0.3125,78.2429
italian,0.57589,70.3643
italian,0.0044643,217.5
italian,0.14062,156.6032
italian,0.26116,115.3419
italian,0.084821,183.3947
italian,0.22321,126.56
italian,0.0022321,236
italian,0.0089286,99.25
italian,0.0089286,187.25
italian,0.50893,78.1272
italian,0.011161,213.2
italian,0.064732,167.8966
italian,0.34821,99.8205
italian,0.046875,183.619
italian,0.0089286,131
italian,0.0022321,316
italian,0.0044643,264
italian,0.015625,168.2857
italian,0.022321,101.1
italian,0.0089286,252.5
italian,0.14286,142.7969
italian,0.011161,274.2
italian,0.035714,136.8125
italian,0.024554,208.6364
italian,0.017857,132.25
italian,0.037946,192.1176
