peppercorn,ginger
soy_sauce,noodle
soy_sauce,beef
soy_sauce,bamboo_shoot
soy_sauce,tofu
soy_sauce,sesame,sesame_oil
soy_sauce,spring_onion,bean
soy_sauce,spring_onion,sesame_oil,peanut_oil,chilli,chicken,rice
soy_sauce,spring_onion,sesame_oil,peanut_oil,chilli,garlic
soy_sauce,spring_onion,sesame_oil,peanut_oil,pork
soy_sauce,spring_onion,sesame_oil,peanut_oil,shrimp
soy_sauce,spring_onion,sesame_oil,vinegar,chilli,rice
soy_sauce,spring_onion,sesame_oil,mushroom
soy_sauce,spring_onion,sesame_oil,coriander_seed
soy_sauce,spring_onion,sesame_oil,carrot
soy_sauce,spring_onion,sesame_oil,white_pepper
soy_sauce,spring_onion,sesame_oil,sherry
soy_sauce,spring_onion,sesame_oil,wine,rice
soy_sauce,spring_onion,sesame_oil,oyster
soy_sauce,spring_onion,sesame_oil,chicken_stock
soy_sauce,spring_onion,red_pepper
soy_sauce,vegetable_oil
soy_sauce,star_anise
white,ginger
ginger,spring_onion,bean
ginger,spring_onion,sesame_oil,peanut_oil,chilli,chicken,rice
ginger,spring_onion,sesame_oil,peanut_oil,chilli,garlic
ginger,spring_onion,sesame_oil,peanut_oil,pork
ginger,spring_onion,sesame_oil,peanut_oil,shrimp
ginger,spring_onion,sesame_oil,vinegar,chilli,rice
ginger,spring_onion,sesame_oil,mushroom
ginger,spring_onion,sesame_oil,coriander_seed
ginger,spring_onion,sesame_oil,carrot
ginger,spring_onion,sesame_oil,white_pepper
ginger,spring_onion,sesame_oil,sherry
ginger,spring_onion,sesame_oil,wine,rice
ginger,spring_onion,sesame_oil,oyster
ginger,spring_onion,sesame_oil,chicken_stock
ginger,spring_onion,red_pepper
ginger,star_anise
