src,dest,wt
pheasant,vinegar,0.5
pheasant,thyme,0.011
pheasant,pomegranate,0.5
pheasant,red_wine,0.036
pheasant,stick,0.001
pheasant,yogurt,0.5
pheasant,rice,0.001
pheasant,rosemary,0.013
pheasant,sesame_seed,0.003
perch,tomato,1.0
perch,red_onion,0.001
mackerel,olive_oil,0.029
mackerel,rocket,0.029
mackerel,red_pepper,0.029
mackerel,tamarind,0.314
mackerel,red_onion,0.029
mackerel,tarragon,0.029
mackerel,sake,0.029
mackerel,soy_sauce,0.029
mackerel,wine_vinegar,0.029
mackerel,parsley,0.057
mackerel,saffron,0.029
mackerel,sesame_seed,0.029
mackerel,yogurt,0.029
mackerel,rice,0.057
mackerel,sauce,0.029
mackerel,tea_bag,0.029
mackerel,mustard_greens,0.029
mackerel,shallot,0.057
mackerel,red_wine,0.029
mackerel,stick,0.143
mackerel,peppercorn,0.171
mackerel,paste,0.143
mackerel,tomato,0.343
mackerel,vinegar,0.086
mackerel,onion,0.314
mackerel,thyme,0.029
mackerel,potato,0.029
mackerel,star_fruit,0.029
mackerel,malt,0.029
mackerel,mustard_seed,0.171
mackerel,mango,0.057
mackerel,turmeric,0.457
ale,tomato,1.0
ale,chilli,1.0
ale,red_wine,1.0
ale,onion,1.0
ale,beef,1.0
ale,mustard_greens,1.0
ale,cinnamon,1.0
ale,brisket,1.0
ale,wine_vinegar,1.0
ale,mustard_seed,1.0
ale,sugar,1.0
ale,ginger,1.0
ale,stick,1.0
ale,cumin_seed,1.0
ale,turmeric,1.0
roe,shallot,0.333
roe,turmeric,0.333
poppy_seed,pork,0.018
poppy_seed,ricotta,0.025
poppy_seed,string_bean,0.053
poppy_seed,squid,0.026
poppy_seed,white_wine,0.006
poppy_seed,radicchio,0.25
poppy_seed,tamarind,0.02
poppy_seed,white_bread,0.006
poppy_seed,pork_tenderloin,0.006
poppy_seed,red_onion,0.012
poppy_seed,spinach,0.007
poppy_seed,single_cream,0.066
poppy_seed,wine_vinegar,0.006
poppy_seed,whole_wheat_flour,0.006
poppy_seed,saffron,0.031
poppy_seed,walnut,0.006
poppy_seed,split,0.028
poppy_seed,vegetable,0.006
poppy_seed,vegetable_oil,0.059
poppy_seed,white,0.3
poppy_seed,sunflower_seed,0.062
poppy_seed,pork_belly,0.006
poppy_seed,stock,0.25
poppy_seed,tomato,0.015
poppy_seed,sorrel,0.333
poppy_seed,sesame_oil,0.022
poppy_seed,shallot,0.01
poppy_seed,salmon,0.033
poppy_seed,white_mustard,0.006
poppy_seed,water,0.018
poppy_seed,yogurt,0.324
poppy_seed,stick,0.045
poppy_seed,semolina,0.007
poppy_seed,shrimp,0.009
poppy_seed,white_turnip,0.006
poppy_seed,vinegar,0.018
poppy_seed,rice,0.021
poppy_seed,red_pepper,0.004
poppy_seed,wheat_berry,0.065
poppy_seed,sea_bass,0.056
poppy_seed,potato,0.082
poppy_seed,raisin,0.035
poppy_seed,star_anise,0.089
poppy_seed,yellow_pea,0.006
poppy_seed,rose,0.091
poppy_seed,sweet potato,0.036
poppy_seed,pumpkin,0.024
poppy_seed,sesame_seed,0.085
poppy_seed,turmeric,0.017
fish_steak,ginger,0.833
fish_steak,red_pepper,0.003
fish_steak,tamarind,0.003
fish_steak,mint,0.002
fish_steak,lime,0.004
fish_steak,powdered_milk,0.056
fish_steak,lemon,0.002
fish_steak,mango,0.002
fish_steak,galangal,0.056
fish_steak,yogurt,0.056
fish_steak,lemongrass,0.011
fish_steak,mustard_greens,0.111
fish_steak,shallot,0.01
fish_steak,flour,0.111
fish_steak,garlic,0.333
fish_steak,stick,0.001
fish_steak,peppercorn,0.111
fish_steak,paste,0.167
fish_steak,tomato,0.002
fish_steak,vinegar,0.111
fish_steak,onion,0.167
fish_steak,thyme,0.022
fish_steak,kaffir,0.024
fish_steak,mustard_seed,0.111
fish_steak,paprika,0.222
fish_steak,whipping_cream,0.056
fish_steak,garbanzo,0.056
fish_steak,turmeric,0.003
freshwater_fish,ginger,1.0
freshwater_fish,garlic,0.5
freshwater_fish,stick,0.001
freshwater_fish,turmeric,1.0
freshwater_fish,mustard oil,0.5
freshwater_fish,lime,0.001
honeydew_melon,vodka,0.111
honeydew_melon,red_pepper,0.111
honeydew_melon,peach,0.111
honeydew_melon,rum,0.043
honeydew_melon,tangerine,0.036
honeydew_melon,mint,0.002
honeydew_melon,orange_juice,0.222
honeydew_melon,pear,0.222
honeydew_melon,mango,0.002
honeydew_melon,watermelon,0.444
honeydew_melon,pineapple,0.111
honeydew_melon,orange,0.556
honeydew_melon,lime,0.004
honeydew_melon,syrup,0.053
honeydew_melon,turmeric,0.111
corn cob,tomato,0.001
corn cob,onion,0.333
corn cob,red_pepper,0.333
corn cob,spinach,0.002
corn cob,mustard_seed,0.333
corn cob,mustard_greens,0.002
corn cob,cumin_seed,1.0
corn cob,ginger,0.667
corn cob,garlic,0.001
corn cob,stick,0.001
corn cob,yogurt,0.333
corn cob,cream,0.333
corn cob,milk,0.001
corn cob,turmeric,0.667
grape,orange_juice,0.07
grape,guava,0.093
grape,milk,0.003
grape,honeydew_melon,0.047
grape,nectarine,0.047
grape,single_cream,0.008
grape,peanut,0.023
grape,leg_of_lamb,0.014
grape,pawpaw,0.07
grape,walnut,0.023
grape,grapefruit,0.023
grape,spring_onion,0.002
grape,orange,0.326
grape,rice,0.003
grape,persimmon,0.023
grape,pistachio_nut,0.07
grape,lima_bean,0.077
grape,watermelon,0.023
grape,onion,0.023
grape,star_fruit,0.143
grape,nutmeg,0.07
grape,grape_juice,0.302
grape,pine_nut,0.023
grape,lemonade,0.5
grape,marmalade,0.2
grape,okra,0.023
grape,yogurt,0.186
grape,plantain,0.023
grape,sparkling_water,0.031
grape,grapefruit_juice,0.023
grape,yellow_squash,0.023
grape,sesame_oil,0.004
grape,mustard_greens,0.047
grape,pineapple_juice,0.023
grape,leafy_vegetable,0.009
grape,raspberry,0.125
grape,prickly_pear,1.0
grape,lychee,0.077
grape,plum,0.023
grape,raisin,0.007
grape,shrimp,0.002
grape,maple_syrup,0.045
grape,rose,0.023
grape,snow_pea,0.043
grape,scallop,0.059
grape,tamarind,0.001
grape,sugar,0.004
grape,lime,0.01
grape,spinach,0.002
grape,parsley,0.047
grape,vegetable_oil,0.047
grape,white,0.023
grape,tangelo,0.5
grape,walnut_oil,0.023
grape,shallot,0.003
grape,tangerine,0.107
grape,melon,0.037
grape,stick,0.002
grape,hazelnut,0.023
grape,mustard oil,0.023
grape,paprika,0.14
grape,sesame,0.021
grape,strawberry,0.108
grape,vanilla_bean,0.033
grape,passion_fruit,0.047
grape,honey,0.07
grape,juice,0.029
grape,mint,0.015
grape,lamb,0.001
grape,lemon,0.007
grape,peach,0.14
grape,saffron,0.002
grape,sesame_seed,0.003
grape,pomegranate,0.07
grape,pear,0.116
grape,mace,0.003
grape,peppercorn,0.047
grape,tomato,0.001
grape,noodle,0.023
grape,red_pepper,0.003
grape,potato,0.023
grape,mustard_seed,0.093
grape,mango,0.006
grape,pineapple,0.163
grape,radicchio,0.25
grape,salt,0.01
grape,turmeric,0.001
peanut,peanut_oil,0.095
peanut,pearl_millet,0.003
peanut,sunflower_oil,0.045
peanut,sashimi,1.0
peanut,white_wine,0.003
peanut,rump_steak,0.333
peanut,poppy_seed,0.006
peanut,rocket,0.071
peanut,single_cream,0.016
peanut,split green,0.125
peanut,romaine_lettuce,0.1
peanut,sugar,0.045
peanut,tomato_paste,0.015
peanut,spring_onion,0.04
peanut,radish,0.056
peanut,turtle_bean,0.031
peanut,rice,0.038
peanut,sauce,0.088
peanut,toffee,1.0
peanut,pistachio_nut,0.026
peanut,wasabi,0.003
peanut,watermelon,0.006
peanut,peanut_butter,0.02
peanut,semolina,0.02
peanut,shoulder,0.017
peanut,thyme,0.011
peanut,roll,0.25
peanut,puffed_rice,0.214
peanut,tortilla,0.111
peanut,pork,0.011
peanut,taro_root,0.125
peanut,spring_roll,0.25
peanut,pine_nut,0.006
peanut,smoked_eel,1.0
peanut,red_onion,0.047
peanut,soy_sauce,0.068
peanut,swiss_chard,0.25
peanut,string_bean,0.105
peanut,tapioca,0.579
peanut,yogurt,0.083
peanut,plain_flour,0.009
peanut,sesame_oil,0.043
peanut,snapper,0.083
peanut,rock_candy,0.091
peanut,red_cabbage,0.333
peanut,white_turnip,0.003
peanut,vinegar,0.02
peanut,raisin,0.021
peanut,shrimp,0.028
peanut,wild_rice,0.003
peanut,snow_pea,0.043
peanut,sweet,0.032
peanut,tofu,0.05
peanut,scallop,0.118
peanut,tamarind,0.075
peanut,white_bread,0.006
peanut,turkey,0.095
peanut,spinach,0.033
peanut,sesame_seed,0.199
peanut,white_bean,0.006
peanut,pork_loin,0.003
peanut,yam,0.006
peanut,pollock,0.003
peanut,rump,0.3
peanut,vegetable_oil,0.032
peanut,white,0.026
peanut,pumpkin_seed,0.188
peanut,shallot,0.041
peanut,vermicelli,0.003
peanut,squash,0.038
peanut,stick,0.012
peanut,walnut,0.003
peanut,wheat_berry,0.003
peanut,sesame,0.042
peanut,vanilla_bean,0.067
peanut,sweet potato,0.054
peanut,pumpkin,0.012
peanut,pigeon_pea,0.003
peanut,scarlet_runner_bean,0.333
peanut,top_round,1.0
peanut,wine_vinegar,0.003
peanut,saffron,0.005
peanut,split,0.02
peanut,soured_cream,0.036
peanut,vegetable,0.009
peanut,sherry,0.024
peanut,sunflower_seed,0.125
peanut,star_anise,0.045
peanut,pomegranate,0.011
peanut,salmon,0.016
peanut,peppercorn,0.08
peanut,tuna,0.077
peanut,tomato,0.022
peanut,red_pepper,0.025
peanut,potato,0.175
peanut,pineapple,0.011
peanut,white_rice,0.006
peanut,salt,0.019
peanut,turmeric,0.031
sunflower_oil,tomato,0.364
sunflower_oil,tangerine,0.045
sunflower_oil,whitebait,0.045
sunflower_oil,vermicelli,0.045
sunflower_oil,whole_wheat_flour,0.045
sunflower_oil,vegetable,0.045
sunflower_oil,yogurt,0.182
sunflower_oil,white,0.045
sunflower_oil,tamarind,0.045
sunflower_oil,turmeric,0.682
sashimi,tuna,1.0
geranium,ingredient,0.002
couscous,sultana,0.014
couscous,pine_nut,0.042
couscous,lamb_chop,0.02
couscous,scallop,0.059
couscous,saffron,0.002
couscous,tamarind,0.001
couscous,pea,0.001
couscous,mint,0.002
couscous,milk,0.001
couscous,lime,0.002
couscous,red_onion,0.001
couscous,cumin_seed,0.556
couscous,fillet,0.011
couscous,icing_sugar,0.125
couscous,spring_onion,0.002
couscous,vegetable,0.222
couscous,ricotta,0.025
couscous,sunflower_seed,0.062
couscous,star_anise,0.009
couscous,paprika,0.002
couscous,pistachio_nut,0.003
couscous,pomegranate,0.006
couscous,yogurt,0.222
couscous,molasses,0.036
couscous,ginger,0.222
couscous,peppercorn,0.001
couscous,curry_powder,0.111
couscous,tomato,0.002
couscous,vinegar,0.111
couscous,onion,0.001
couscous,red_pepper,0.001
couscous,raisin,0.005
couscous,mustard_seed,0.111
couscous,shrimp,0.002
couscous,garbanzo,0.001
couscous,curry,0.111
couscous,turmeric,0.222
black_olive,cheese,0.25
black_olive,fennel_seed,0.125
black_olive,coriander_seed,0.375
black_olive,ginger,0.125
black_olive,white_wine,0.125
black_olive,honey,0.125
black_olive,scarlet_runner_bean,0.125
black_olive,duck,0.125
black_olive,chicken,0.125
black_olive,mint,0.25
black_olive,lime,0.25
black_olive,red_onion,0.125
black_olive,lemon,0.5
black_olive,peanut,0.125
black_olive,parsley,0.25
black_olive,cumin_seed,0.25
black_olive,celery,0.25
black_olive,tomato_paste,0.125
black_olive,orange,0.125
black_olive,vegetable_oil,0.125
black_olive,white,0.25
black_olive,rice,0.125
black_olive,ingredient,0.125
black_olive,leafy_vegetable,0.125
black_olive,garlic,0.5
black_olive,peanut_butter,0.125
black_olive,peppercorn,0.125
black_olive,pork_sausage,0.125
black_olive,tomato,0.5
black_olive,chilli,0.5
black_olive,red_pepper,0.125
black_olive,onion,0.25
black_olive,wheat_berry,0.125
black_olive,mustard_seed,0.25
black_olive,paprika,0.25
black_olive,eggplant,0.125
black_olive,watermelon,0.125
black_olive,turmeric,0.125
black_olive,rosemary,0.125
black_olive,chicken_stock,0.125
cress,perch,1.0
cress,rocket,0.071
cress,mackerel,0.029
cress,green_pepper,0.006
cress,ginger,0.4
cress,lettuce,0.017
cress,lobster,0.071
cress,cumin_seed,0.6
cress,lime,0.001
cress,red_onion,0.003
cress,tarragon,0.074
cress,globe_artichoke,0.333
cress,saffron,0.002
cress,fillet,0.011
cress,horseradish,0.071
cress,vegetable_oil,0.2
cress,mayonnaise,0.042
cress,sparkling_water,0.031
cress,shallot,0.003
cress,flour,0.002
cress,fenugreek_seed,0.001
cress,pear,0.029
cress,stick,0.001
cress,peppercorn,0.001
cress,curry_powder,0.2
cress,paste,0.002
cress,tomato,0.001
cress,thyme,0.011
cress,red_pepper,0.2
cress,onion,0.001
cress,mustard_seed,0.2
cress,shrimp,0.002
cress,curry,0.4
cress,turmeric,0.2
pork_belly,shoulder,0.011
pork_belly,white,0.333
pork_belly,rice,0.001
pork_belly,stick,0.002
pork_belly,turmeric,0.333
ingredient,peanut_oil,0.025
ingredient,kidney_bean,0.002
ingredient,rocket,0.002
ingredient,mince,0.002
ingredient,white_wine,0.005
ingredient,poppy_seed,0.005
ingredient,orange_pekoe,0.002
ingredient,milk,0.04
ingredient,leg,0.005
ingredient,kale,0.005
ingredient,tea_leaf,0.007
ingredient,single_cream,0.017
ingredient,peanut,0.002
ingredient,sugar,0.022
ingredient,tomato_paste,0.005
ingredient,jam,0.002
ingredient,spring_onion,0.015
ingredient,radish,0.01
ingredient,orange,0.005
ingredient,mung_bean,0.002
ingredient,rice,0.06
ingredient,sauce,0.005
ingredient,split,0.022
ingredient,pistachio_nut,0.04
ingredient,lima_bean,0.002
ingredient,molasses,0.002
ingredient,peanut_butter,0.005
ingredient,semolina,0.022
ingredient,shoulder,0.005
ingredient,porgy,0.002
ingredient,onion,0.067
ingredient,thyme,0.002
ingredient,nutmeg,0.01
ingredient,rosemary,0.002
ingredient,meal,0.002
ingredient,pork,0.002
ingredient,instant_coffee,0.002
ingredient,tomato_sauce,0.002
ingredient,pine_nut,0.002
ingredient,millet,0.002
ingredient,mincemeat,0.002
ingredient,lentil,0.02
ingredient,lemongrass,0.002
ingredient,red_onion,0.01
ingredient,mutton,0.002
ingredient,okra,0.01
ingredient,soy_sauce,0.005
ingredient,rum,0.005
ingredient,lard,0.002
ingredient,yogurt,0.107
ingredient,self-rising_flour,0.005
ingredient,monkfish,0.002
ingredient,pea,0.027
ingredient,plain_flour,0.017
ingredient,sesame_oil,0.042
ingredient,mustard_greens,0.01
ingredient,leafy_vegetable,0.005
ingredient,sole,0.002
ingredient,water,0.005
ingredient,pasta,0.007
ingredient,paste,0.017
ingredient,white_turnip,0.002
ingredient,vinegar,0.012
ingredient,whitebait,0.002
ingredient,raisin,0.035
ingredient,shrimp,0.01
ingredient,maple_syrup,0.002
ingredient,rose,0.005
ingredient,red_snapper,0.002
ingredient,sweet,0.002
ingredient,lemon_oil,0.002
ingredient,lamb_chop,0.002
ingredient,oregano,0.002
ingredient,tamarind,0.03
ingredient,white_bread,0.005
ingredient,lime,0.03
ingredient,taro_root,0.002
ingredient,spinach,0.015
ingredient,parsley,0.01
ingredient,vegetable_oil,0.022
ingredient,white,0.005
ingredient,mushroom,0.005
ingredient,shallot,0.02
ingredient,vermicelli,0.007
ingredient,squash,0.002
ingredient,stick,0.04
ingredient,walnut,0.002
ingredient,mustard oil,0.017
ingredient,starter,0.002
ingredient,prune,0.002
ingredient,wheat_berry,0.005
ingredient,malt,0.002
ingredient,paprika,0.017
ingredient,strawberry,0.005
ingredient,vanilla_bean,0.002
ingredient,yellow_pea,0.012
ingredient,pekoe,0.002
ingredient,pumpkin,0.007
ingredient,tomato_ketchup,0.002
ingredient,pastry,0.002
ingredient,salad_green,0.002
ingredient,lamb,0.012
ingredient,powdered_milk,0.007
ingredient,lemon,0.015
ingredient,mint,0.035
ingredient,wine_vinegar,0.005
ingredient,whole_wheat_flour,0.037
ingredient,saffron,0.02
ingredient,sesame_seed,0.012
ingredient,sherry,0.002
ingredient,sunflower_seed,0.005
ingredient,star_anise,0.005
ingredient,kohlrabi,0.005
ingredient,pomegranate,0.012
ingredient,pear,0.002
ingredient,mace,0.01
ingredient,peppercorn,0.032
ingredient,watercress,0.002
ingredient,oyster,0.002
ingredient,tomato,0.085
ingredient,noodle,0.002
ingredient,red_pepper,0.117
ingredient,potato,0.055
ingredient,mustard_seed,0.082
ingredient,mango,0.045
ingredient,pineapple,0.01
ingredient,wine,0.002
ingredient,salt,0.002
ingredient,turmeric,0.102
lima_bean,tamarind,0.077
lima_bean,mint,0.077
lima_bean,milk,0.077
lima_bean,lime,0.231
lima_bean,red_onion,0.077
lima_bean,spinach,0.154
lima_bean,peanut,0.077
lima_bean,parsley,0.077
lima_bean,parsnip,0.077
lima_bean,self-rising_flour,0.077
lima_bean,pea,0.077
lima_bean,yellow_squash,0.077
lima_bean,sesame_oil,0.077
lima_bean,mushroom,0.077
lima_bean,mustard_greens,0.154
lima_bean,squash,0.077
lima_bean,stick,0.077
lima_bean,sweet potato,0.154
lima_bean,peppercorn,0.231
lima_bean,tomato,0.462
lima_bean,red_pepper,0.385
lima_bean,onion,0.231
lima_bean,potato,0.385
lima_bean,raisin,0.154
lima_bean,mustard_seed,0.462
lima_bean,paprika,0.231
lima_bean,shoulder,0.077
lima_bean,turmeric,0.462
castor_sugar,white_chocolate,0.004
castor_sugar,sunflower_oil,0.045
castor_sugar,orange_juice,0.015
castor_sugar,coriander_seed,0.271
castor_sugar,white_wine,0.008
castor_sugar,garbanzo,0.006
castor_sugar,fennel,0.014
castor_sugar,food_colouring,0.062
castor_sugar,saffron,0.042
castor_sugar,chicken,0.016
castor_sugar,mascarpone,0.5
castor_sugar,milk,0.065
castor_sugar,corn cob,0.004
castor_sugar,grape,0.07
castor_sugar,single_cream,0.033
castor_sugar,cherry,0.004
castor_sugar,pawpaw,0.023
castor_sugar,sugar,0.002
castor_sugar,tomato_juice,0.111
castor_sugar,spring_onion,0.005
castor_sugar,radish,0.009
castor_sugar,orange,0.062
castor_sugar,ricotta,0.05
castor_sugar,rice,0.009
castor_sugar,sauce,0.009
castor_sugar,evaporated_milk,0.194
castor_sugar,pumpkin,0.012
castor_sugar,coffee,0.008
castor_sugar,pistachio_nut,0.082
castor_sugar,flour,0.015
castor_sugar,fenugreek_seed,0.013
castor_sugar,fennel_seed,0.026
castor_sugar,molasses,0.036
castor_sugar,peanut_butter,0.056
castor_sugar,semolina,0.046
castor_sugar,quince,0.333
castor_sugar,cider_vinegar,0.024
castor_sugar,shoulder,0.006
castor_sugar,pastry,0.063
castor_sugar,onion,0.012
castor_sugar,sea_bass,0.056
castor_sugar,mandarin_orange,0.2
castor_sugar,peppercorn,0.013
castor_sugar,oyster mushroom,0.167
castor_sugar,tortilla,0.056
castor_sugar,pork,0.008
castor_sugar,instant_coffee,0.333
castor_sugar,sultana,0.068
castor_sugar,pine_nut,0.021
castor_sugar,lemonade,0.5
castor_sugar,orange_liqueur,0.333
castor_sugar,violet,0.004
castor_sugar,lentil,0.007
castor_sugar,condensed_milk,0.012
castor_sugar,lemongrass,0.021
castor_sugar,nutmeg,0.015
castor_sugar,tapioca,0.053
castor_sugar,red_onion,0.01
castor_sugar,okra,0.01
castor_sugar,green_bean,0.014
castor_sugar,soy_sauce,0.017
castor_sugar,mustard_greens,0.022
castor_sugar,fillet,0.033
castor_sugar,dill_weed,0.037
castor_sugar,yogurt,0.215
castor_sugar,self-rising_flour,0.105
castor_sugar,lime,0.038
castor_sugar,sparkling_water,0.094
castor_sugar,pea,0.004
castor_sugar,cocoa_powder,0.004
castor_sugar,plain_flour,0.229
castor_sugar,sesame_oil,0.011
castor_sugar,cauliflower,0.016
castor_sugar,rum,0.043
castor_sugar,chilli pepper,0.004
castor_sugar,pear,0.114
castor_sugar,leafy_vegetable,0.017
castor_sugar,snapper,0.083
castor_sugar,water,0.032
castor_sugar,dark_chocolate,0.004
castor_sugar,sea_trout,0.5
castor_sugar,rock_candy,0.136
castor_sugar,pasta,0.019
castor_sugar,raspberry,0.125
castor_sugar,paste,0.014
castor_sugar,chilli,0.335
castor_sugar,tea_bag,0.25
castor_sugar,grouper,0.333
castor_sugar,lychee,0.077
castor_sugar,plantain,0.02
castor_sugar,raisin,0.03
castor_sugar,jelly,0.133
castor_sugar,shrimp,0.007
castor_sugar,maple_syrup,0.015
castor_sugar,grain,0.008
castor_sugar,cinnamon,0.127
castor_sugar,eggplant,0.017
castor_sugar,rose,0.159
castor_sugar,chive,0.008
castor_sugar,garlic,0.008
castor_sugar,red_snapper,0.083
castor_sugar,pigeon_pea,0.031
castor_sugar,curry,0.068
castor_sugar,cheese,0.008
castor_sugar,sweet,0.032
castor_sugar,egg_yolk,0.237
castor_sugar,scallop,0.059
castor_sugar,double_cream,0.148
castor_sugar,duck,0.02
castor_sugar,tamarind,0.009
castor_sugar,white_bread,0.008
castor_sugar,custard,0.004
castor_sugar,spinach,0.007
castor_sugar,sake,0.062
castor_sugar,dried_apricot,0.083
castor_sugar,jam,0.333
castor_sugar,fava_bean,0.25
castor_sugar,vegetable_oil,0.072
castor_sugar,white,0.024
castor_sugar,vanilla_extract,0.008
castor_sugar,fish,0.022
castor_sugar,fig,0.059
castor_sugar,chestnut,0.008
castor_sugar,squid,0.026
castor_sugar,pumpkin_seed,0.062
castor_sugar,mushroom,0.015
castor_sugar,vinegar,0.02
castor_sugar,shallot,0.01
castor_sugar,red_wine,0.036
castor_sugar,tangerine,0.036
castor_sugar,white_mustard,0.004
castor_sugar,demerara_sugar,0.083
castor_sugar,melon,0.074
castor_sugar,stick,0.012
castor_sugar,hazelnut,0.059
castor_sugar,ghee,0.02
castor_sugar,walnut,0.012
castor_sugar,vanilla_ice_cream,0.008
castor_sugar,mustard oil,0.018
castor_sugar,spice,0.067
castor_sugar,edible,0.2
castor_sugar,salad,0.222
castor_sugar,syrup,0.105
castor_sugar,malt,0.026
castor_sugar,paprika,0.005
castor_sugar,sesame,0.021
castor_sugar,strawberry,0.135
castor_sugar,vanilla_bean,0.167
castor_sugar,poppy_seed,0.018
castor_sugar,ingredient,0.02
castor_sugar,chicken_stock,0.012
castor_sugar,olive_oil,0.059
castor_sugar,coconut,0.1
castor_sugar,passion_fruit,0.2
castor_sugar,chervil,0.004
castor_sugar,sushi,1.0
castor_sugar,ginger,0.013
castor_sugar,honey,0.031
castor_sugar,juice,0.038
castor_sugar,curd,0.028
castor_sugar,peanut,0.017
castor_sugar,mint,0.032
castor_sugar,cream,0.06
castor_sugar,lamb,0.005
castor_sugar,heavy_cream,0.003
castor_sugar,powdered_milk,0.103
castor_sugar,lemon,0.044
castor_sugar,peach,0.024
castor_sugar,rhubarb,0.25
castor_sugar,wine_vinegar,0.008
castor_sugar,cumin_seed,0.255
castor_sugar,mix,0.062
castor_sugar,mango,0.035
castor_sugar,sesame_seed,0.023
castor_sugar,vegetable,0.016
castor_sugar,sherry,0.024
castor_sugar,star_anise,0.062
castor_sugar,tart,0.059
castor_sugar,stock_cube,0.077
castor_sugar,vermicelli,0.004
castor_sugar,pomegranate,0.063
castor_sugar,salmon,0.049
castor_sugar,squash,0.019
castor_sugar,popcorn,0.5
castor_sugar,mace,0.007
castor_sugar,cucumber,0.024
castor_sugar,date,0.008
castor_sugar,tuna,0.077
castor_sugar,oyster,0.04
castor_sugar,tomato,0.01
castor_sugar,neck,0.333
castor_sugar,red_pepper,0.006
castor_sugar,potato,0.008
castor_sugar,coconut_water,0.044
castor_sugar,egg,0.037
castor_sugar,kaffir,0.024
castor_sugar,mustard_seed,0.014
castor_sugar,whipping_cream,0.004
castor_sugar,pineapple,0.056
castor_sugar,salt,0.077
castor_sugar,mint_sauce,0.2
castor_sugar,turmeric,0.007
rump_steak,tomato,0.222
rump_steak,stock_cube,0.111
rump_steak,sweet,0.111
rump_steak,soy_sauce,0.444
rump_steak,vermicelli,0.111
rump_steak,saffron,0.111
rump_steak,shrimp,0.111
rump_steak,yogurt,0.111
rump_steak,sherry,0.111
rump_steak,turtle_bean,0.111
rump_steak,vegetable_oil,0.111
rump_steak,tamarind,0.111
rump_steak,sauce,0.333
rump_steak,turmeric,0.222
offal,turmeric,1.0
kidney_bean,peanut_oil,0.047
kidney_bean,pork,0.016
kidney_bean,tomato_sauce,0.016
kidney_bean,sunflower_oil,0.016
kidney_bean,spring_roll,0.016
kidney_bean,pine_nut,0.016
kidney_bean,oregano,0.016
kidney_bean,red_pepper,0.297
kidney_bean,tamarind,0.031
kidney_bean,mint,0.031
kidney_bean,milk,0.016
kidney_bean,sesame_oil,0.016
kidney_bean,lamb,0.016
kidney_bean,red_onion,0.203
kidney_bean,lemon,0.047
kidney_bean,single_cream,0.016
kidney_bean,peanut,0.016
kidney_bean,parsley,0.047
kidney_bean,pinto_bean,0.016
kidney_bean,tomato_paste,0.094
kidney_bean,mango,0.016
kidney_bean,spring_onion,0.047
kidney_bean,yogurt,0.172
kidney_bean,rice,0.031
kidney_bean,sauce,0.016
kidney_bean,pea,0.047
kidney_bean,tomato,0.547
kidney_bean,plain_flour,0.016
kidney_bean,pistachio_nut,0.016
kidney_bean,turtle_bean,0.047
kidney_bean,sourdough_bread,0.016
kidney_bean,stick,0.156
kidney_bean,peppercorn,0.078
kidney_bean,paste,0.047
kidney_bean,mustard oil,0.016
kidney_bean,pork_sausage,0.016
kidney_bean,white_turnip,0.031
kidney_bean,thyme,0.016
kidney_bean,onion,0.406
kidney_bean,potato,0.047
kidney_bean,roll,0.016
kidney_bean,star_anise,0.016
kidney_bean,mustard_seed,0.109
kidney_bean,paprika,0.062
kidney_bean,lime,0.031
kidney_bean,whipping_cream,0.062
kidney_bean,nutmeg,0.031
kidney_bean,lentil,0.109
kidney_bean,shoulder,0.016
kidney_bean,turmeric,0.641
plantain,sweet,0.032
plantain,tamarind,0.001
plantain,red_onion,0.001
plantain,spinach,0.004
plantain,saffron,0.002
plantain,yam,0.061
plantain,sesame_seed,0.006
plantain,radish,0.019
plantain,vegetable,0.02
plantain,vegetable_oil,0.122
plantain,yogurt,0.163
plantain,shallot,0.003
plantain,summer_squash,0.091
plantain,stick,0.001
plantain,semolina,0.007
plantain,tomato,0.001
plantain,rice,0.004
plantain,red_pepper,0.003
plantain,potato,0.184
plantain,raisin,0.007
plantain,sesame,0.021
plantain,whipping_cream,0.02
plantain,sweet potato,0.071
plantain,turmeric,0.005
plaice,tomato,0.333
plaice,stick,0.001
plaice,red_pepper,0.001
plaice,turmeric,0.001
porgy,tomato,1.0
porgy,vinegar,1.0
porgy,red_pepper,1.0
nectar,peach,0.2
nectar,pineapple_juice,0.2
nectar,orange_juice,0.4
nectar,orange_liqueur,0.2
nectar,pawpaw,0.6
nectar,yogurt,0.2
nectar,orange,0.6
asparagus,peanut_oil,0.029
asparagus,fennel_seed,0.029
asparagus,coriander_seed,0.471
asparagus,white_wine,0.029
asparagus,fennel,0.029
asparagus,saffron,0.029
asparagus,chicken,0.029
asparagus,milk,0.059
asparagus,cashew_nut,0.059
asparagus,celery,0.029
asparagus,spring_onion,0.147
asparagus,ghee,0.029
asparagus,couscous,0.029
asparagus,sauce,0.059
asparagus,sesame_seed,0.088
asparagus,flour,0.088
asparagus,fenugreek_seed,0.088
asparagus,castor_sugar,0.029
asparagus,bean_sprout,0.059
asparagus,onion,0.147
asparagus,thyme,0.059
asparagus,crabmeat,0.059
asparagus,cherry tomato,0.059
asparagus,prosciutto,0.029
asparagus,white_pepper,0.029
asparagus,bamboo,0.029
asparagus,rosemary,0.029
asparagus,fish,0.059
asparagus,lobster,0.029
asparagus,red_onion,0.029
asparagus,tarragon,0.029
