parsley,1,parsley,1,1
tomato,2,tomato,2,1
garlic,3,garlic,4,1
onion,4,onion,5,1
bay_leaf,5,bay_leaf,3,1
sweet_pepper,6,sweet_pepper,7,1
saffron,7,saffron,16,1
peppercorn,8,peppercorn,11,1
thyme,9,thyme,8,1
carrot,10,carrot,6,1
spring_onion,11,spring_onion,9,1
red_pepper,12,red_pepper,15,1
white_wine,13,white_wine,18,1
sherry,14,sherry,13,1
white,15,white,14,1
chilli,16,chilli,12,1
potato,17,potato,17,1
fish,18,fish,43,1
celery,19,celery,31,1
chicken,20,chicken,27,1
chicken_stock,21,chicken_stock,30,1
rice,22,rice,25,1
sausage,23,sausage,42,1
shrimp,24,shrimp,37,1
almond,25,almond,19,1
green_pepper,26,green_pepper,41,1
olive_oil,27,olive_oil,22,1
vinegar,28,vinegar,21,1
wild_marjoram,29,wild_marjoram,38,1
cumin_seed,30,cumin_seed,32,1
lemon,31,lemon,10,1
rosemary,32,rosemary,35,1
bread,33,bread,26,1
chorizo,34,chorizo,57,1
coriander_seed,35,coriander_seed,20,1
ham,36,ham,28,1
pork,37,pork,33,1
cinnamon,38,cinnamon,23,1
egg,39,egg,24,1
red_onion,42,red_onion,49,1
sunflower_oil,45,sunflower_oil,50,1
bacon,47,bacon,44,1
brandy,48,brandy,51,1
milk,52,milk,46,1
mushroom,53,mushroom,40,1
pea,55,pea,55,1
pine_nut,56,pine_nut,39,1
shallot,57,shallot,45,1
 ,59,orange,29,1
 ,59,mint,34,1
 ,59,flour,36,1
 ,59,egg_yolk,47,1
 ,59,vegetable_oil,48,1
 ,59,apple,52,1
 ,59,nutmeg,53,1
 ,59,lime,54,1
 ,59,heavy_cream,56,1
 ,59,fennel,58,1
 ,59,beef,59,1
clam,40, ,60,1
green,41, ,60,1
squid,43, ,60,1
stock,44, ,60,1
anchovy,46, ,60,1
caper,49, ,60,1
garbanzo,50, ,60,1
grain,51, ,60,1
mussel,54, ,60,1
sweet,58, ,60,1
