lamb,ginger
chilli,flour
chilli,rice
chilli,cumin_seed,tamarind
chilli,cumin_seed,turmeric,coconut,mustard_seed
chilli,cumin_seed,turmeric,fenugreek_seed
chilli,cumin_seed,turmeric,ginger,tomato,garlic,onion
chilli,cumin_seed,turmeric,ginger,tomato,red_pepper
chilli,cumin_seed,turmeric,ginger,tomato,mustard_seed
chilli,cumin_seed,turmeric,ginger,potato
chilli,cumin_seed,turmeric,ginger,cardamon,yogurt
chilli,cumin_seed,turmeric,ginger,cardamon,cinnamon,onion
chilli,cumin_seed,turmeric,ginger,yogurt,red_pepper
chilli,cumin_seed,turmeric,ginger,peppercorn
chilli,cumin_seed,turmeric,ginger,curry,mustard_seed
chilli,cumin_seed,ghee,ginger
chilli,lime
chicken,ginger
bay_leaf,coriander_seed,cinnamon,ginger
coriander_seed,cumin_seed,tamarind
coriander_seed,cumin_seed,turmeric,coconut,mustard_seed
coriander_seed,cumin_seed,turmeric,fenugreek_seed
coriander_seed,cumin_seed,turmeric,ginger,tomato,garlic,onion
coriander_seed,cumin_seed,turmeric,ginger,tomato,red_pepper
coriander_seed,cumin_seed,turmeric,ginger,tomato,mustard_seed
coriander_seed,cumin_seed,turmeric,ginger,potato
coriander_seed,cumin_seed,turmeric,ginger,cardamon,yogurt
coriander_seed,cumin_seed,turmeric,ginger,cardamon,cinnamon,onion
coriander_seed,cumin_seed,turmeric,ginger,yogurt,red_pepper
coriander_seed,cumin_seed,turmeric,ginger,peppercorn
coriander_seed,cumin_seed,turmeric,ginger,curry,mustard_seed
coriander_seed,cumin_seed,ghee,ginger
