ingredient,401
instant_coffee,6
italian_bread,0
jackfruit,17
jam,3
jelly,15
jerusalem_artichokes,0
juice,105
jujube,1
juniper_berry,3
kaffir,41
kaiser_roll,1
kale,14
kasha,1
key_limes,0
kidney_bean,64
kingfish,15
kirsch,1
kohlrabi,14
kosher,4
kumquat,6
lager_beer,1
lamb,740
lamb_chop,50
langoustine,1
lard,5
lasagne,1
leaf_lettuce,1
leafy_vegetable,235
leg,131
leg_of_lamb,69
lemon,549
lemon_extract,1
lemon_oil,1
lemon_peel,1
lemon_sole,2
lemonade,2
lemongrass,95
lentil,303
lettuce,58
licorice,2
light_beer,1
lima_bean,13
lime,984
lime_juice,0
liqueur,2
littleneck_clam,3
liver,25
lobster,14
lobster_tail,7
loin,20
lovage,1
lychee,13
macadamia_nut,3
macaroni,4
mace,305
mackerel,35
madeira,0
madeira_cake,0
maize,4
malanga,1
malt,78
mandarin_orange,5
mango,651
mangosteen,3
maple_syrup,66
maraschino_cherries,0
margarine,2
marinade,2
marinara,1
marmalade,5
marrowfat_pea,1
mascarpone,2
matzo,1
mayonnaise,24
meal,2
meat,36
melon,27
merlot,0
milk,674
milk_chocolate,1
millet,19
mince,15
mincemeat,1
mint,929
mint_sauce,5
miso,7
mix,16
molasses,28
monkfish,8
moth_bean,6
mozzarella,11
muffin,2
mulberry,1
mullet,8
mung_bean,149
mushroom,203
mussel,32
mustard oil,338
mustard_greens,594
mustard_seed,2431
mutton,35
mutton_chop,1
naan,4
napa,2
navel_orange,2
neck,3
nectar,5
nectarine,4
new_york_strip,0
noodle,68
nutmeg,544
oat,1
octopus,2
offal,1
okra,194
olive,8
olive_oil,34
onion,2363
onion_roll,1
orange,208
orange_juice,66
orange_liqueur,3
orange_marmalade,2
orange_peel,1
orange_pekoe,16
oregano,40
orzo,3
oyster,25
oyster mushroom,6
pancake,1
paprika,854
parmesan,0
parsley,195
parsnip,15
partridge,3
passion_fruit,10
pasta,54
paste,563
pastry,63
patty,5
pattypan_squash,1
pawpaw,87
pea,710
pea_flour,14
peach,41
peanut,349
peanut_butter,18
peanut_oil,521
pear,35
pearl_barley,2
pearl_millet,2
pecan,17
pekoe,16
penne,2
peppercorn,1461
perch,1
pernod,0
persimmon,3
pheasant,2
phyllo,10
pickle,9
pie,2
pigeon_pea,32
pilaf,0
pine_nut,48
pineapple,89
pineapple_juice,13
pinot_blanc,0
pinto_bean,5
pistachio_nut,377
pita,4
pizza,2
plaice,3
plain_flour,96
plantain,49
plum,21
plum_sauce,3
poi,7
polenta,1
pollock,3
pomegranate,174
pomelo,4
popcorn,2
poppy_seed,170
porgy,1
pork,129
pork_belly,3
pork_loin,28
pork_sausage,6
pork_tenderloin,12
port_wine,0
potato,1444
potato_chip,3
powdered_milk,58
powdered_sugar,4
prickly_pear,1
processed_cheese,1
prosciutto,1
prune,12
puff,10
puffed_rice,14
pumpkin,85
pumpkin_pie,1
pumpkin_seed,16
quail,17
quince,3
rabbit,8
rack_of_lamb,2
radicchio,4
radish,108
ragi,1
rainbow_trout,1
raisin,433
raspberry,24
raw_milk,1
red_amaranth,1
red_cabbage,6
red_ginger,1
red_onion,724
red_pepper,2737
red_snapper,12
red_wine,28
rhubarb,8
rib,10
rib_roast,1
rice,1401
ricotta,40
rigatoni,1
roast,1
roast_beef,3
rock_candy,22
rocket,14
roe,3
roll,12
rolled_oats,5
romaine_lettuce,10
rose,44
rosemary,77
round,5
rum,23
rump,10
rump_steak,9
rye,2
rye_bread,1
safflower_oil,3
saffron,548
sage,5
sake,16
salad,9
salad_dressing,0
salad_green,13
salami,1
salmon,61
salsa,2
salt,104
salt_cod,3
saltine,2
samosa,4
sandwich,7
sapote,1
sardine,6
sashimi,1
sauce,113
sausage,1
savory,3
savoy_cabbage,0
scallop,17
scarlet_runner_bean,3
scotch,0
sea_bass,18
sea_bream,6
sea_scallop,7
sea_trout,4
seafood,1
seasoning,0
self-rising_flour,19
seltzer,1
semolina,153
sesame,48
sesame_oil,278
sesame_seed,352
shad_roe,1
shallot,390
shank,1
shellfish,2
sherry,42
short_ribs,2
shoulder,176
shrimp,435
simple,1
single_cream,122
sirloin,7
sirloin_steak,6
smoked_eel,1
smoked_haddock,2
smoked_salmon,1
snapper,12
snow_pea,23
soft-shell_crab,4
sole,16
sorghum,11
sorrel,3
sour_cherry,1
sourdough_bread,3
soured_cream,84
soy_flour,3
soy_sauce,117
soybean,17
spaghetti,2
spaghetti_squash,1
spanish_mackerel,0
spanish_onions,0
sparerib,3
sparkling_water,32
sparkling_wine,1
spice,15
spinach,448
split,252
split green,8
sponge_cake,3
spring_onion,429
spring_roll,8
squab,1
squash,52
squid,39
star_anise,112
star_fruit,7
starter,1
steak,7
stew_meat,1
stick,1883
stock,16
stock_cube,13
strawberry,37
strawberry_jam,1
string_bean,19
striped_bass,7
suckling_pig,2
sugar,449
sugar_candy,0
sugar_snap_pea,4
sugarcane,3
sultana,74
summer_savory,10
summer_squash,11
sunflower_oil,22
sunflower_seed,16
sushi,1
sweet,31
sweet potato,56
swiss_chard,4
swiss_cheese,0
swordfish,14
syrup,19
tabasco,0
tabasco_sauce,0
tahini,11
tamarind,967
tangelo,2
tangerine,28
tapioca,19
taro_root,16
tarragon,27
tart,17
tartlet,1
tea_bag,4
tea_leaf,47
tenderloin,1
tequila,2
teriyaki,1
thyme,93
toddy,2
toffee,1
tofu,20
tomatillo,3
tomato,2738
tomato_juice,9
tomato_ketchup,36
tomato_paste,204
tomato_sauce,99
tonic_water,2
top_round,1
tortellini,1
tortilla,18
triple_sec,0
trout,12
truffle,1
tuna,13
turbot,3
turkey,21
turmeric,4553
turmeric_root,1
turnip_greens,5
turtle_bean,32
vanilla_bean,30
vanilla_extract,14
vanilla_ice_cream,15
veal,15
vegetable,128
vegetable_marrow,8
vegetable_oil,424
venison,6
vermicelli,33
vinegar,312
violet,3
vodka,8
wafer,12
walnut,89
walnut_oil,11
wasabi,5
water,92
watercress,15
watermelon,20
wheat_berry,56
wheat_flour,7
wheat_germ,4
whip,0
whipping_cream,53
whisky,2
white,251
white_bean,61
white_bread,59
white_chocolate,3
white_mustard,1
white_pepper,40
white_rice,10
white_turnip,66
white_wine,67
whitebait,6
whole_wheat_bread,7
whole_wheat_flour,150
wild_rice,7
wine,6
wine_vinegar,53
winter_savory,1
winter_squash,6
wonton,5
worcestershire_sauce,0
yam,40
yellow_bean,6
yellow_pea,34
yellow_squash,27
yellowfin_tuna,1
yogurt,2310
ziti,2
zucchini,150
