src,dest,wt
pheasant,coriander_seed,7.85792865001e-05
pheasant,carrot,7.85792865001e-05
pheasant,parsley,7.85792865001e-05
pheasant,celery,7.85792865001e-05
pheasant,sesame_seed,7.85792865001e-05
pheasant,yogurt,7.85792865001e-05
pheasant,mung_bean,7.85792865001e-05
pheasant,rice,7.85792865001e-05
pheasant,cardamon,0.000157158573
pheasant,pomegranate,7.85792865001e-05
pheasant,red_wine,7.85792865001e-05
pheasant,basil,7.85792865001e-05
pheasant,molasses,7.85792865001e-05
pheasant,stick,7.85792865001e-05
pheasant,peppercorn,7.85792865001e-05
pheasant,vinegar,7.85792865001e-05
pheasant,thyme,7.85792865001e-05
pheasant,onion,0.000157158573
pheasant,bay_leaf,7.85792865001e-05
pheasant,maple_syrup,7.85792865001e-05
pheasant,cinnamon,0.000157158573
pheasant,rosemary,7.85792865001e-05
perch,tomato,7.85792865001e-05
perch,chilli,7.85792865001e-05
perch,red_onion,7.85792865001e-05
perch,fenugreek_seed,7.85792865001e-05
perch,green_pepper,7.85792865001e-05
perch,coriander_seed,7.85792865001e-05
perch,peppercorn,7.85792865001e-05
perch,cress,7.85792865001e-05
mackerel,olive_oil,7.85792865001e-05
mackerel,coconut,0.000707213578501
mackerel,fennel_seed,7.85792865001e-05
mackerel,apple,7.85792865001e-05
mackerel,rocket,7.85792865001e-05
mackerel,fish,7.85792865001e-05
mackerel,coriander_seed,0.0016501650165
mackerel,ginger,0.001100110011
mackerel,globe_artichoke,7.85792865001e-05
mackerel,juice,7.85792865001e-05
mackerel,cherry tomato,7.85792865001e-05
mackerel,carrot,0.000314317146
mackerel,saffron,7.85792865001e-05
mackerel,black_tea,7.85792865001e-05
mackerel,red_pepper,7.85792865001e-05
mackerel,tamarind,0.000864372151501
mackerel,cream,7.85792865001e-05
mackerel,red_onion,7.85792865001e-05
mackerel,lemon,0.0002357378595
mackerel,tarragon,7.85792865001e-05
mackerel,sake,7.85792865001e-05
mackerel,soy_sauce,7.85792865001e-05
mackerel,mustard_greens,7.85792865001e-05
mackerel,wine_vinegar,7.85792865001e-05
mackerel,parsley,0.000157158573
mackerel,cumin_seed,0.000864372151501
mackerel,celery,7.85792865001e-05
mackerel,horseradish,7.85792865001e-05
mackerel,sesame_seed,7.85792865001e-05
mackerel,yogurt,7.85792865001e-05
mackerel,cress,7.85792865001e-05
mackerel,sauce,7.85792865001e-05
mackerel,aniseed,0.0002357378595
mackerel,tea_bag,7.85792865001e-05
mackerel,red_wine,7.85792865001e-05
mackerel,cauliflower,7.85792865001e-05
mackerel,chilli,0.0021216407355
mackerel,shallot,0.000157158573
mackerel,flour,0.000157158573
mackerel,fenugreek_seed,0.000628634292001
mackerel,cardamon,0.000314317146
mackerel,basil,7.85792865001e-05
mackerel,garlic,0.000864372151501
mackerel,stick,0.0003928964325
mackerel,peppercorn,0.000471475719
mackerel,paste,0.0003928964325
mackerel,tomato,0.000942951438001
mackerel,vinegar,0.0002357378595
mackerel,rice,0.000157158573
mackerel,thyme,7.85792865001e-05
mackerel,onion,0.000864372151501
mackerel,potato,7.85792865001e-05
mackerel,coconut_water,0.000157158573
mackerel,star_fruit,7.85792865001e-05
mackerel,malt,7.85792865001e-05
mackerel,bay_leaf,0.0002357378595
mackerel,fennel,0.000157158573
mackerel,mustard_seed,0.000471475719
mackerel,lime,0.000550055005501
mackerel,mango,0.000157158573
mackerel,caraway_seed,7.85792865001e-05
mackerel,cinnamon,0.000471475719
mackerel,chive,7.85792865001e-05
mackerel,coconut_oil,0.000157158573
mackerel,curry,0.000707213578501
mackerel,turmeric,0.001257268584
ale,tomato,7.85792865001e-05
ale,chilli,7.85792865001e-05
ale,brisket,7.85792865001e-05
ale,beef,7.85792865001e-05
ale,onion,7.85792865001e-05
ale,mustard_greens,7.85792865001e-05
ale,red_wine,7.85792865001e-05
ale,wine_vinegar,7.85792865001e-05
ale,mustard_seed,7.85792865001e-05
ale,ginger,7.85792865001e-05
ale,stick,7.85792865001e-05
ale,cinnamon,7.85792865001e-05
ale,cumin_seed,7.85792865001e-05
ale,sugar,7.85792865001e-05
ale,turmeric,7.85792865001e-05
roe,chilli,0.000157158573
roe,coconut,7.85792865001e-05
roe,fennel_seed,7.85792865001e-05
roe,lemon,7.85792865001e-05
roe,ginger,0.000157158573
roe,coconut_water,7.85792865001e-05
roe,fish,7.85792865001e-05
roe,coriander_seed,0.000157158573
roe,cumin_seed,0.0002357378595
roe,shallot,7.85792865001e-05
roe,dill_weed,7.85792865001e-05
roe,garlic,7.85792865001e-05
roe,cod,7.85792865001e-05
roe,lemongrass,7.85792865001e-05
roe,bread,7.85792865001e-05
roe,lime,0.000157158573
roe,curry,7.85792865001e-05
roe,turmeric,7.85792865001e-05
poppy_seed,fennel_seed,0.00157158573
poppy_seed,coriander_seed,0.00872230080151
poppy_seed,white_wine,7.85792865001e-05
poppy_seed,fennel,0.000314317146
poppy_seed,cumin_seed,0.00691497721201
poppy_seed,chicken,0.0024359578815
poppy_seed,milk,0.000550055005501
poppy_seed,single_cream,0.000628634292001
poppy_seed,peanut,0.000157158573
poppy_seed,cashew_nut,0.0014930064435
poppy_seed,leg_of_lamb,0.0002357378595
poppy_seed,pawpaw,0.0003928964325
poppy_seed,walnut,7.85792865001e-05
poppy_seed,fig,0.0002357378595
poppy_seed,ghee,0.0043218607575
poppy_seed,orange,7.85792865001e-05
poppy_seed,ricotta,7.85792865001e-05
poppy_seed,rice,0.002357378595
poppy_seed,pork_belly,7.85792865001e-05
poppy_seed,pumpkin,0.000157158573
poppy_seed,pistachio_nut,0.0002357378595
poppy_seed,chapatti,7.85792865001e-05
poppy_seed,flour,0.001885902876
poppy_seed,fenugreek_seed,0.001728744303
poppy_seed,castor_sugar,0.0002357378595
poppy_seed,mince,7.85792865001e-05
poppy_seed,bean,7.85792865001e-05
poppy_seed,semolina,7.85792865001e-05
poppy_seed,kingfish,7.85792865001e-05
poppy_seed,mayonnaise,7.85792865001e-05
poppy_seed,bread,7.85792865001e-05
poppy_seed,meat,0.000157158573
poppy_seed,onion,0.00683639792551
poppy_seed,sea_bass,7.85792865001e-05
poppy_seed,crabmeat,7.85792865001e-05
poppy_seed,aniseed,0.000864372151501
poppy_seed,caraway_seed,0.000471475719
poppy_seed,pork,0.0002357378595
poppy_seed,allspice,0.000157158573
poppy_seed,pine_nut,0.000157158573
poppy_seed,almond,0.0021216407355
poppy_seed,tamarind,0.0014930064435
poppy_seed,red_onion,0.000707213578501
poppy_seed,mutton,0.000471475719
poppy_seed,green_bean,7.85792865001e-05
poppy_seed,leg,0.000157158573
poppy_seed,fillet,0.0002357378595
poppy_seed,string_bean,7.85792865001e-05
poppy_seed,herb,0.000157158573
poppy_seed,yogurt,0.0043218607575
poppy_seed,nutmeg,0.0024359578815
poppy_seed,pea,0.000314317146
poppy_seed,plain_flour,0.000314317146
poppy_seed,sesame_oil,0.000471475719
poppy_seed,cauliflower,7.85792865001e-05
poppy_seed,mustard_greens,0.0011786892975
poppy_seed,salmon,0.000157158573
poppy_seed,carp,7.85792865001e-05
poppy_seed,water,0.0002357378595
poppy_seed,chicken leg,7.85792865001e-05
poppy_seed,paste,0.000864372151501
poppy_seed,white_turnip,7.85792865001e-05
poppy_seed,chilli,0.00958667295301
poppy_seed,black_mustard,0.000314317146
poppy_seed,bay_leaf,0.0025931164545
poppy_seed,raisin,0.0011786892975
poppy_seed,shrimp,0.000314317146
poppy_seed,grain,0.000471475719
poppy_seed,cinnamon,0.00667923935251
poppy_seed,eggplant,0.000471475719
poppy_seed,rose,0.000314317146
poppy_seed,banana,0.000157158573
poppy_seed,curry,0.0019644821625
poppy_seed,green_pepper,7.85792865001e-05
poppy_seed,lamb_chop,0.000157158573
poppy_seed,duck,0.000157158573
poppy_seed,pork_tenderloin,7.85792865001e-05
poppy_seed,white_bread,7.85792865001e-05
poppy_seed,lime,0.002514537168
poppy_seed,beetroot,7.85792865001e-05
poppy_seed,beef,7.85792865001e-05
poppy_seed,spinach,0.0002357378595
poppy_seed,globe_artichoke,7.85792865001e-05
poppy_seed,parsnip,7.85792865001e-05
poppy_seed,buttermilk,0.000157158573
poppy_seed,vegetable_oil,0.000785792865001
poppy_seed,white,0.0040075436115
poppy_seed,fish,0.000550055005501
poppy_seed,butter,7.85792865001e-05
poppy_seed,sorrel,7.85792865001e-05
poppy_seed,vinegar,0.0002357378595
poppy_seed,shallot,0.000314317146
poppy_seed,white_mustard,7.85792865001e-05
poppy_seed,corn_oil,0.0002357378595
poppy_seed,melon,0.0003928964325
poppy_seed,stick,0.00667923935251
poppy_seed,mustard oil,0.000628634292001
poppy_seed,hard-boiled_egg,0.000314317146
poppy_seed,wheat_berry,0.000864372151501
poppy_seed,split,0.000550055005501
poppy_seed,malt,7.85792865001e-05
poppy_seed,blade,0.000550055005501
poppy_seed,paprika,7.85792865001e-05
poppy_seed,yellow_pea,7.85792865001e-05
poppy_seed,garbanzo,0.000314317146
poppy_seed,sweet potato,0.000157158573
poppy_seed,ingredient,0.000157158573
poppy_seed,chicken_stock,0.0002357378595
poppy_seed,coconut,0.00502907433601
poppy_seed,squid,7.85792865001e-05
poppy_seed,ginger,0.00848656294201
poppy_seed,honey,0.000157158573
poppy_seed,juice,0.000157158573
poppy_seed,curd,0.000471475719
poppy_seed,carrot,7.85792865001e-05
poppy_seed,pastry,0.000314317146
poppy_seed,mint,0.0014930064435
poppy_seed,cream,0.000157158573
poppy_seed,lamb,0.0029074336005
poppy_seed,heavy_cream,7.85792865001e-05
poppy_seed,lemon,0.000471475719
poppy_seed,liver,7.85792865001e-05
poppy_seed,leafy_vegetable,0.000864372151501
poppy_seed,wine_vinegar,7.85792865001e-05
poppy_seed,whole_wheat_flour,7.85792865001e-05
poppy_seed,saffron,0.0013358478705
poppy_seed,sesame_seed,0.002357378595
poppy_seed,vegetable,7.85792865001e-05
poppy_seed,phyllo,7.85792865001e-05
poppy_seed,sunflower_seed,7.85792865001e-05
poppy_seed,star_anise,0.000785792865001
poppy_seed,stock,0.000314317146
poppy_seed,bamboo_shoot,7.85792865001e-05
poppy_seed,pomegranate,7.85792865001e-05
poppy_seed,cardamon,0.00715071507151
poppy_seed,pear,7.85792865001e-05
poppy_seed,mace,0.002200220022
poppy_seed,garlic,0.00644350149301
poppy_seed,peppercorn,0.0036932264655
poppy_seed,broccoli,7.85792865001e-05
poppy_seed,tomato,0.0032217507465
poppy_seed,red_pepper,0.000942951438001
poppy_seed,potato,0.001100110011
poppy_seed,coconut_water,0.0010215307245
poppy_seed,mustard_seed,0.003457488606
poppy_seed,mango,7.85792865001e-05
poppy_seed,radicchio,7.85792865001e-05
poppy_seed,turmeric,0.00605060506051
fish_steak,coconut,0.0002357378595
fish_steak,coriander_seed,0.000785792865001
fish_steak,ginger,0.0011786892975
fish_steak,cider_vinegar,7.85792865001e-05
fish_steak,cherry tomato,7.85792865001e-05
fish_steak,red_pepper,0.000628634292001
fish_steak,tamarind,0.0002357378595
fish_steak,mint,0.000157158573
fish_steak,lime,0.000314317146
