butter,shallot,parsley
butter,milk,flour,egg,sugar
butter,milk,egg_yolk
lemon,parsley
lemon,sugar
tarragon,shallot,parsley
red_pepper,tomato
carrot,white_turnip
carrot,onion,poulet
carrot,onion,bacon
carrot,onion,parsley,bay_leaf,tomato,celery,spring_onion
carrot,onion,parsley,bay_leaf,tomato,celery,white_wine
carrot,onion,parsley,bay_leaf,tomato,white,white_wine
carrot,onion,parsley,bay_leaf,tomato,garlic
carrot,onion,parsley,bay_leaf,shallot,white,white_wine
carrot,onion,parsley,bay_leaf,shallot,mushroom
carrot,onion,parsley,bay_leaf,peppercorn
carrot,onion,parsley,thyme,tomato,celery,spring_onion
carrot,onion,parsley,thyme,tomato,celery,white_wine
carrot,onion,parsley,thyme,tomato,white,white_wine
carrot,onion,parsley,thyme,tomato,garlic
carrot,onion,parsley,thyme,mushroom,shallot
carrot,onion,parsley,thyme,potato
carrot,onion,parsley,thyme,shallot,white,white_wine
carrot,onion,parsley,thyme,veal
carrot,onion,parsley,thyme,peppercorn
basil,tomato
chicken_stock,onion
