Cuisine, Degree, Avg Neig Degree
chinese,0.47041,0.0082176
chinese,0.45712,0.0036152
chinese,0.40571,0.0047016
chinese,0.44287,0.0013385
chinese,0.33596,0.00025486
chinese,0.58772,0.10171
chinese,0.469,0.0081281
chinese,0.39116,0.0026171
chinese,0.48601,0.022774
chinese,0.49473,0.028083
chinese,0.48601,0.013876
chinese,0.3876,0.0019249
chinese,0.47614,0.010931
chinese,0.5016,0.038489
chinese,0.60751,0.10642
chinese,0.39445,0.0018651
chinese,0.51938,0.04713
chinese,0.47231,0.010955
chinese,0.49213,0.021203
chinese,0.46436,0.0039949
chinese,0.5,0.028753
chinese,0.36929,0.0011953
chinese,0.56574,0.090005
chinese,0.44204,0.0022289
chinese,0.46161,0.0048447
chinese,0.45935,0.0038779
chinese,0.39881,0.0051094
chinese,0.48351,0.01981
chinese,0.4845,0.011618
chinese,0.49788,0.024285
chinese,0.49473,0.033059
chinese,0.45756,0.0040113
chinese,0.48601,0.021237
chinese,0.51201,0.041814
chinese,0.45801,0.0035277
chinese,0.48905,0.031643
chinese,0.38889,0.0015419
chinese,0.51369,0.028849
chinese,0.46071,0.0054932
chinese,0.46436,0.0039949
chinese,0.37853,0.0010384
chinese,0.46853,0.0076195
chinese,0.43832,0.0013272
chinese,0.4598,0.0081886
chinese,0.3743,0.0017855
chinese,0.48956,0.021649
chinese,0.58846,0.098708
chinese,0.44413,0.0015168
chinese,0.51652,0.04472
chinese,0.49894,0.035586
chinese,0.48251,0.017604
chinese,0.44923,0.0066349
chinese,0.51595,0.040246
chinese,0.48004,0.010157
chinese,0.54032,0.071513
chinese,0.28134,2.5421e-05
chinese,0.54157,0.066188
chinese,0.32345,0.000286
chinese,0.51089,0.044053
mexican,0.47454,0.007646
mexican,0.45597,0.0026023
mexican,0.45957,0.0057852
mexican,0.47697,0.0076791
mexican,0.58032,0.090398
mexican,0.38417,0.0010604
mexican,0.476,0.011015
mexican,0.53873,0.068155
mexican,0.54695,0.074373
mexican,0.51606,0.047313
mexican,0.35223,0.00065377
mexican,0.43188,0.0025049
mexican,0.4731,0.012589
mexican,0.47992,0.012516
mexican,0.47697,0.018539
mexican,0.48091,0.01439
mexican,0.47648,0.010126
mexican,0.38322,0.0010866
mexican,0.55018,0.075001
mexican,0.40069,0.0023316
mexican,0.58543,0.097986
mexican,0.50763,0.04692
mexican,0.57816,0.091641
mexican,0.56145,0.080899
mexican,0.46139,0.0056233
mexican,0.4824,0.015297
mexican,0.44129,0.0042225
mexican,0.47454,0.0098225
mexican,0.40699,0.0030059
mexican,0.58913,0.098362
mexican,0.44508,0.0076235
mexican,0.53687,0.065063
mexican,0.51492,0.040968
mexican,0.51778,0.047178
mexican,0.48491,0.015507
mexican,0.40557,0.0057608
mexican,0.52775,0.052214
mexican,0.44593,0.004942
mexican,0.4895,0.017692
mexican,0.45642,0.0067874
mexican,0.47406,0.0071236
mexican,0.40557,0.0030558
mexican,0.45821,0.010597
mexican,0.46787,0.0055702
mexican,0.49208,0.022847
mexican,0.44004,0.005785
mexican,0.49417,0.023151
mexican,0.49312,0.030175
mexican,0.61478,0.10746
mexican,0.49364,0.020046
mexican,0.47214,0.01611
mexican,0.47071,0.0080687
mexican,0.64099,0.11309
mexican,0.49627,0.030286
mexican,0.56968,0.088803
mexican,0.47893,0.014998
mexican,0.54503,0.072315
mexican,0.39425,0.001686
mexican,0.54567,0.062194
mexican,0.49733,0.028362
mexican,0.48643,0.014132
mexican,0.72248,0.1287
mexican,0.34959,0.00063071
mexican,0.47992,0.0094971
mexican,0.49786,0.02347
mexican,0.49522,0.031254
mexican,0.44255,0.0072532
mexican,0.44808,0.0013313
mexican,0.46368,0.0045068
mexican,0.52125,0.051641
mexican,0.54186,0.063066
mexican,0.48796,0.021752
mexican,0.50324,0.032993
mexican,0.43188,0.0041942
mexican,0.47406,0.0064275
mexican,0.35223,0.00065377
mexican,0.41385,0.0012516
