tomato,avocado,coriander_seed,lime
tomato,onion,thyme,bay_leaf,oregano
tomato,onion,parsley
tomato,onion,carrot,bay_leaf
tomato,onion,garlic,pork
tomato,onion,garlic,bay_leaf,peppercorn,oregano
tomato,onion,garlic,chicken,corn
tomato,onion,garlic,cumin_seed,peppercorn,oregano
tomato,onion,garlic,cumin_seed,coriander_seed,corn,lime
tomato,onion,garlic,cumin_seed,coriander_seed,oregano
tomato,onion,garlic,lard
tomato,onion,tortilla,corn,coriander_seed
tomato,onion,chicken_stock,corn,coriander_seed
chili_con_carne,vinegar
chili_con_carne,red_onion,coriander_seed
chili_con_carne,red_pepper,coriander_seed
chili_con_carne,beef
chili_con_carne,avocado,coriander_seed,lime
chili_con_carne,onion,thyme,bay_leaf,oregano
chili_con_carne,onion,potato
chili_con_carne,onion,parsley
chili_con_carne,onion,carrot,bay_leaf
chili_con_carne,onion,garlic,pork
chili_con_carne,onion,garlic,bay_leaf,peppercorn,oregano
chili_con_carne,onion,garlic,chicken,corn
chili_con_carne,onion,garlic,cumin_seed,peppercorn,oregano
chili_con_carne,onion,garlic,cumin_seed,coriander_seed,corn,lime
chili_con_carne,onion,garlic,cumin_seed,coriander_seed,oregano
chili_con_carne,onion,garlic,lard
chili_con_carne,onion,tortilla,corn,coriander_seed
chili_con_carne,onion,tomatillo,coriander_seed
chili_con_carne,onion,chicken_stock,corn,coriander_seed
chili_con_carne,adobo
chili_con_carne,cider_vinegar
chili_con_carne,spring_onion
chili_con_carne,cinnamon
