milk,flour,egg,butter
milk,flour,egg,nutmeg
milk,flour,egg_yolk
semolina,flour
wine_vinegar,red_wine
wine_vinegar,white_wine
pine_nut,raisin
parsley,butter,flour,egg,lemon
parsley,tomato,caper,basil
parsley,tomato,caper,anchovy
parsley,tomato,cheese,pasta,basil
parsley,tomato,red_onion,basil,celery
parsley,tomato,red_onion,basil,carrot
parsley,tomato,anchovy,pasta
parsley,tomato,onion,olive_oil,garlic,basil
parsley,tomato,onion,olive_oil,garlic,lemon
parsley,tomato,onion,pork
parsley,tomato,onion,lemon,white,flour
parsley,tomato,onion,lemon,white,garlic,white_wine
parsley,tomato,onion,lemon,egg,flour
parsley,tomato,onion,chilli,pasta,garlic
parsley,tomato,onion,flour,basil
parsley,tomato,onion,celery,mushroom
parsley,tomato,onion,celery,beef
parsley,tomato,onion,celery,red_wine
parsley,tomato,onion,celery,sage,rosemary,white_wine
parsley,tomato,onion,celery,tomato_paste
parsley,tomato,onion,celery,veal
parsley,tomato,onion,celery,garlic,peppercorn,basil,pasta,red_pepper
parsley,tomato,onion,celery,garlic,peppercorn,white_wine,pasta
parsley,tomato,onion,celery,garlic,peppercorn,white_wine,bay_leaf,rosemary,thyme
parsley,tomato,onion,celery,garlic,white,bay_leaf,rosemary,white_wine
parsley,tomato,onion,celery,garlic,potato,basil
parsley,tomato,onion,celery,garlic,potato,rosemary
parsley,tomato,onion,celery,chicken
parsley,tomato,onion,celery,chicken_stock,white,white_wine
parsley,tomato,onion,carrot,mushroom
parsley,tomato,onion,carrot,beef
parsley,tomato,onion,carrot,red_wine
parsley,tomato,onion,carrot,sage,rosemary,white_wine
parsley,tomato,onion,carrot,tomato_paste
parsley,tomato,onion,carrot,veal
parsley,tomato,onion,carrot,garlic,peppercorn,basil,pasta,red_pepper
parsley,tomato,onion,carrot,garlic,peppercorn,white_wine,pasta
parsley,tomato,onion,carrot,garlic,peppercorn,white_wine,bay_leaf,rosemary,thyme
parsley,tomato,onion,carrot,garlic,white,bay_leaf,rosemary,white_wine
parsley,tomato,onion,carrot,garlic,potato,basil
parsley,tomato,onion,carrot,garlic,potato,rosemary
parsley,tomato,onion,carrot,chicken
parsley,tomato,onion,carrot,chicken_stock,white,white_wine
parsley,tomato,onion,oregano,peppercorn,pasta,basil,garlic,red_pepper
parsley,tomato,spring_onion,celery
parsley,tomato,spring_onion,carrot
parsley,tomato,bread,basil,flour
parsley,tomato,spaghetti,pasta
parsley,tomato,zucchini,basil
parsley,squid
parsley,globe_artichoke
parsley,shrimp
parsley,prosciutto
parsley,nutmeg,egg,flour,ricotta
parsley,nutmeg,egg,flour,onion
parsley,mussel
parsley,mint
bean,tomato,celery
eggplant,tomato,basil
penne,pasta
black_olive,tomato
sugar,butter,flour,egg,lemon
mozzarella,tomato,basil
