src,dest,wt
liquorice,duck,0.000192826841496
liquorice,chicken,0.000674893945237
liquorice,rib,9.64134207482e-05
liquorice,beef,9.64134207482e-05
liquorice,soy_sauce,0.00106054762823
liquorice,brisket,9.64134207482e-05
liquorice,sugar,0.000867720786734
liquorice,spring_onion,0.000385653682993
liquorice,radish,9.64134207482e-05
liquorice,sherry,9.64134207482e-05
liquorice,rice,0.000289240262245
liquorice,star_anise,0.00144620131122
liquorice,ingredient,0.000192826841496
liquorice,sesame_oil,0.000385653682993
liquorice,chilli,9.64134207482e-05
liquorice,cardamom,0.000289240262245
liquorice,vermicelli,9.64134207482e-05
liquorice,galangal,0.000192826841496
liquorice,tangerine,0.000192826841496
liquorice,demerara_sugar,0.000192826841496
liquorice,stick,0.00115696104898
liquorice,gin,0.000289240262245
liquorice,peppercorn,9.64134207482e-05
liquorice,shoulder,9.64134207482e-05
liquorice,vinegar,0.000192826841496
liquorice,pak_choi,9.64134207482e-05
liquorice,noodle,9.64134207482e-05
liquorice,red_pepper,0.000192826841496
liquorice,black_bean,9.64134207482e-05
liquorice,aniseed,0.000192826841496
liquorice,nutmeg,0.000289240262245
liquorice,cinnamon,0.00106054762823
liquorice,salt,9.64134207482e-05
liquorice,chicken_stock,9.64134207482e-05
grape,peanut_oil,0.000385653682993
grape,vodka,9.64134207482e-05
grape,sultana,9.64134207482e-05
grape,pine_nut,9.64134207482e-05
grape,almond,9.64134207482e-05
grape,tofu,9.64134207482e-05
grape,white_pepper,0.000192826841496
grape,ginger,0.000674893945237
grape,honey,9.64134207482e-05
grape,juice,9.64134207482e-05
grape,chilli,0.000385653682993
grape,artichoke,9.64134207482e-05
grape,soybean,9.64134207482e-05
grape,cumin_seed,9.64134207482e-05
grape,red_pepper,0.000289240262245
grape,hoisin_sauce,9.64134207482e-05
grape,pasta,0.000192826841496
grape,broccoli_rabe,9.64134207482e-05
grape,allspice,9.64134207482e-05
grape,lamb,9.64134207482e-05
grape,red_onion,9.64134207482e-05
grape,bay_scallop,9.64134207482e-05
grape,cauliflower,9.64134207482e-05
grape,beef,9.64134207482e-05
grape,dill_weed,9.64134207482e-05
grape,peanut,9.64134207482e-05
grape,soy_sauce,0.000867720786734
grape,fish,9.64134207482e-05
grape,parsley,9.64134207482e-05
grape,beef_tenderloin,9.64134207482e-05
grape,flank_steak,9.64134207482e-05
grape,grapefruit,9.64134207482e-05
grape,sesame_seed,9.64134207482e-05
grape,orange,9.64134207482e-05
grape,grain,0.000192826841496
grape,white,9.64134207482e-05
grape,lime,0.000192826841496
grape,lemongrass,0.000192826841496
grape,pea,9.64134207482e-05
grape,spring_onion,0.000482067103741
grape,cream,9.64134207482e-05
grape,chicken_stock,9.64134207482e-05
grape,sesame_oil,0.000289240262245
grape,mushroom,0.000192826841496
grape,mustard_greens,9.64134207482e-05
grape,shallot,0.000385653682993
grape,tangerine,9.64134207482e-05
grape,persian_melons,9.64134207482e-05
grape,fava_bean,9.64134207482e-05
grape,brandy,9.64134207482e-05
grape,clam,9.64134207482e-05
grape,garlic,0.000289240262245
grape,peppercorn,0.000192826841496
grape,lemon,9.64134207482e-05
grape,coriander_seed,0.000385653682993
grape,oyster,9.64134207482e-05
grape,soybean_oil,0.000192826841496
grape,tomato,0.00106054762823
grape,vinegar,0.000482067103741
grape,rice,0.000674893945237
grape,tarragon,9.64134207482e-05
grape,salad,9.64134207482e-05
grape,scallop,9.64134207482e-05
grape,asparagus,0.000192826841496
grape,sauce,0.000192826841496
grape,kaffir,9.64134207482e-05
grape,celery_root,9.64134207482e-05
grape,shrimp,0.000192826841496
grape,cress,9.64134207482e-05
grape,chicken,0.000192826841496
grape,carrot,0.000289240262245
grape,green,9.64134207482e-05
grape,halibut,9.64134207482e-05
grape,ingredient,9.64134207482e-05
grape,rosemary,9.64134207482e-05
grape,egg,9.64134207482e-05
grape,wine,0.000289240262245
peanut,peanut_oil,0.00694176629387
peanut,garlic_sauce,0.000289240262245
peanut,fennel_seed,0.000674893945237
peanut,pine_nut,9.64134207482e-05
peanut,romaine_lettuce,9.64134207482e-05
peanut,coriander_seed,0.00559197840339
peanut,white_wine,9.64134207482e-05
peanut,artichoke,9.64134207482e-05
peanut,cumin_seed,0.000771307365985
peanut,rump_steak,0.000289240262245
peanut,chicken,0.00588121866564
peanut,iceberg_lettuce,0.000289240262245
peanut,milk,9.64134207482e-05
peanut,pimiento,0.000482067103741
peanut,ham,0.000385653682993
peanut,cherry,9.64134207482e-05
peanut,dumpling,9.64134207482e-05
peanut,sugar,0.00106054762823
peanut,celery,0.00106054762823
peanut,grapefruit,9.64134207482e-05
peanut,spring_onion,0.00935210181257
peanut,radish,0.000578480524489
peanut,melon,9.64134207482e-05
peanut,mung_bean,0.000289240262245
peanut,rice,0.00655611261088
peanut,sauce,0.00376012340918
peanut,pork_belly,0.000289240262245
peanut,split,9.64134207482e-05
peanut,flour,0.00125337446973
peanut,cinnamon,0.000674893945237
peanut,galangal,0.000192826841496
peanut,bean,0.00289240262245
peanut,peanut_butter,0.00231392209796
peanut,bean_sprout,0.00212109525646
peanut,pork_tenderloin,9.64134207482e-05
peanut,cider_vinegar,0.000482067103741
peanut,chutney,9.64134207482e-05
peanut,gem,0.000192826841496
peanut,shoulder,0.000192826841496
peanut,crystallized_ginger,9.64134207482e-05
peanut,coconut_milk,0.000964134207482
peanut,onion,0.000578480524489
peanut,lettuce,0.000482067103741
peanut,asparagus,0.000192826841496
peanut,egg_noodle,0.000482067103741
peanut,vegetable_oil,0.00269957578095
peanut,mandarin_orange,9.64134207482e-05
peanut,star_anise,0.00154261473197
peanut,peppercorn,0.00163902815272
peanut,white_pepper,0.00115696104898
peanut,turmeric,0.000771307365985
peanut,bamboo,0.000867720786734
peanut,adzuki_bean,9.64134207482e-05
peanut,pork,0.00192826841496
peanut,tomato_sauce,0.000192826841496
peanut,spring_roll,0.000289240262245
peanut,fish,0.00163902815272
peanut,almond,0.000289240262245
peanut,sweet_potato,0.000192826841496
peanut,lentil,9.64134207482e-05
peanut,pea,0.000674893945237
peanut,hoisin_sauce,0.00154261473197
peanut,lemongrass,0.00144620131122
peanut,tapioca,9.64134207482e-05
peanut,red_onion,0.000385653682993
peanut,cauliflower,0.000192826841496
peanut,green_bean,0.000385653682993
peanut,soy_sauce,0.0129193983803
peanut,fillet,0.000289240262245
peanut,barley,9.64134207482e-05
peanut,lard,0.000385653682993
peanut,jujube,0.000385653682993
peanut,sea_scallop,9.64134207482e-05
peanut,turkey,9.64134207482e-05
peanut,cantaloupe,9.64134207482e-05
peanut,sesame_oil,0.00877362128808
peanut,yellow_bean,9.64134207482e-05
peanut,mustard_greens,0.000674893945237
peanut,corn,0.000192826841496
peanut,water,0.000964134207482
peanut,dark_chocolate,9.64134207482e-05
peanut,haricot_vert,9.64134207482e-05
peanut,pasta,0.000192826841496
peanut,curry_powder,9.64134207482e-05
peanut,paste,0.00231392209796
peanut,white_turnip,9.64134207482e-05
peanut,vinegar,0.00385653682993
peanut,black_bean,0.000867720786734
peanut,raisin,9.64134207482e-05
peanut,shrimp,0.00173544157347
peanut,grain,0.000385653682993
peanut,berry,0.000192826841496
peanut,eggplant,0.000289240262245
peanut,chive,0.000192826841496
peanut,cucumber,0.00250674893945
peanut,snow_pea,0.000192826841496
peanut,pancake,0.000192826841496
peanut,sweet,0.000385653682993
peanut,green_pepper,0.000674893945237
peanut,egg_yolk,9.64134207482e-05
peanut,scallop,0.000192826841496
peanut,soybean,0.000192826841496
peanut,duck,0.000192826841496
peanut,tamarind,0.000289240262245
peanut,walnut,0.000578480524489
peanut,tuna,9.64134207482e-05
peanut,lime,0.00125337446973
peanut,beetroot,9.64134207482e-05
peanut,yam,9.64134207482e-05
peanut,beef,0.00183185499422
peanut,spinach,0.000482067103741
peanut,parsley,9.64134207482e-05
peanut,pork_loin,0.000385653682993
peanut,lobster_tail,9.64134207482e-05
peanut,flank_steak,0.000289240262245
peanut,napa,0.000289240262245
peanut,rump,0.000289240262245
peanut,gin,9.64134207482e-05
peanut,white,0.00154261473197
peanut,round_steak,9.64134207482e-05
peanut,banana,9.64134207482e-05
peanut,caster_sugar,0.000578480524489
peanut,chestnut,0.000192826841496
peanut,tomato,0.000192826841496
peanut,chili_sauce,9.64134207482e-05
peanut,mushroom,0.00221750867721
peanut,chilli,0.00993058233706
peanut,shallot,0.00154261473197
peanut,ghee,9.64134207482e-05
peanut,tangerine,0.000192826841496
peanut,corn_oil,0.00115696104898
peanut,orange,0.000578480524489
peanut,tofu,0.00231392209796
peanut,stick,0.000867720786734
peanut,rabbit,0.000192826841496
peanut,hazelnut,9.64134207482e-05
peanut,apricot,9.64134207482e-05
peanut,sesame,0.00298881604319
peanut,potato_chip,9.64134207482e-05
peanut,vanilla_bean,9.64134207482e-05
peanut,cake,9.64134207482e-05
peanut,ingredient,0.00115696104898
peanut,chicken_stock,0.00212109525646
peanut,nutmeg,0.000192826841496
peanut,coconut,0.000482067103741
peanut,sirloin,0.000192826841496
peanut,plum_sauce,0.000289240262245
peanut,squid,0.000192826841496
peanut,rolled_oats,9.64134207482e-05
peanut,ginger,0.00964134207482
peanut,tomato_ketchup,0.000192826841496
peanut,honey,0.000385653682993
peanut,juice,9.64134207482e-05
peanut,curd,9.64134207482e-05
peanut,carrot,0.00404936367142
peanut,sweet_basil,0.000385653682993
peanut,mint,0.000578480524489
peanut,top_round,9.64134207482e-05
peanut,cream,9.64134207482e-05
peanut,lamb,9.64134207482e-05
peanut,heavy_cream,9.64134207482e-05
peanut,lemon,0.000192826841496
peanut,wine_vinegar,0.000192826841496
peanut,beef_tenderloin,9.64134207482e-05
peanut,sesame_seed,0.00221750867721
peanut,vegetable,0.000385653682993
peanut,sherry,0.00173544157347
peanut,mayonnaise,9.64134207482e-05
peanut,roll,0.000482067103741
peanut,stock,0.000192826841496
peanut,brown_sugar,0.000192826841496
peanut,papaya,9.64134207482e-05
peanut,dry_mustard,0.000289240262245
peanut,bamboo_shoot,0.00125337446973
peanut,vermicelli,0.000192826841496
peanut,salmon,9.64134207482e-05
peanut,orzo,9.64134207482e-05
peanut,garlic,0.0026031623602
peanut,tahini,9.64134207482e-05
peanut,date,9.64134207482e-05
peanut,cabbage,0.000964134207482
peanut,broccoli,0.000192826841496
peanut,oyster,0.000771307365985
peanut,soybean_oil,0.000385653682993
peanut,butter,9.64134207482e-05
peanut,wonton,0.000385653682993
peanut,noodle,0.00231392209796
peanut,red_pepper,0.00298881604319
peanut,potato,0.000192826841496
peanut,mustard_seed,9.64134207482e-05
peanut,mango,0.000192826841496
peanut,green,9.64134207482e-05
peanut,chili_powder,9.64134207482e-05
peanut,halibut,9.64134207482e-05
peanut,pineapple,9.64134207482e-05
peanut,radicchio,9.64134207482e-05
peanut,white_rice,9.64134207482e-05
peanut,egg,0.000482067103741
peanut,wine,0.00154261473197
sunflower_oil,chilli,9.64134207482e-05
sunflower_oil,bean,9.64134207482e-05
sunflower_oil,sesame_oil,9.64134207482e-05
sunflower_oil,yellow_bean,9.64134207482e-05
sunflower_oil,romaine_lettuce,9.64134207482e-05
sunflower_oil,flour,9.64134207482e-05
sunflower_oil,soy_sauce,9.64134207482e-05
sunflower_oil,egg_yolk,9.64134207482e-05
sunflower_oil,ginger,9.64134207482e-05
sunflower_oil,tomato_ketchup,9.64134207482e-05
sunflower_oil,cherry tomato,9.64134207482e-05
sunflower_oil,chicken,9.64134207482e-05
sunflower_oil,sauce,9.64134207482e-05
sunflower_oil,oyster,9.64134207482e-05
dumpling,peanut_oil,0.000385653682993
dumpling,pork,0.00125337446973
dumpling,radish,9.64134207482e-05
dumpling,tofu,9.64134207482e-05
dumpling,coriander_seed,0.000289240262245
dumpling,ginger,0.00115696104898
dumpling,carrot,0.000289240262245
dumpling,chicken,0.000192826841496
dumpling,spinach,9.64134207482e-05
dumpling,soy_sauce,0.00183185499422
dumpling,sugar,9.64134207482e-05
dumpling,celery,9.64134207482e-05
dumpling,spring_onion,0.00106054762823
dumpling,napa,0.000674893945237
dumpling,vegetable,9.64134207482e-05
dumpling,vegetable_oil,0.000482067103741
dumpling,white,0.000192826841496
dumpling,rice,0.000674893945237
dumpling,sauce,0.000192826841496
dumpling,pea,9.64134207482e-05
dumpling,sesame_oil,0.00134978789047
dumpling,mushroom,0.000385653682993
dumpling,chilli,0.000771307365985
dumpling,corn_oil,0.000192826841496
dumpling,water,0.000192826841496
dumpling,bean,9.64134207482e-05
dumpling,garlic,0.000192826841496
dumpling,peanut_butter,9.64134207482e-05
dumpling,cabbage,0.000674893945237
dumpling,paste,0.000192826841496
dumpling,oyster,0.000192826841496
dumpling,vinegar,0.000192826841496
dumpling,red_pepper,9.64134207482e-05
dumpling,garlic_chive,0.000482067103741
dumpling,shrimp,0.000385653682993
dumpling,sesame,0.000578480524489
dumpling,white_pepper,9.64134207482e-05
dumpling,chicken_stock,0.000192826841496
dumpling,egg,9.64134207482e-05
dumpling,wine,0.000482067103741
sashimi,rocket,9.64134207482e-05
sashimi,spring_roll,9.64134207482e-05
sashimi,egg_yolk,9.64134207482e-05
sashimi,ginger,9.64134207482e-05
sashimi,honey,9.64134207482e-05
sashimi,carrot,9.64134207482e-05
sashimi,lime,9.64134207482e-05
sashimi,spinach,9.64134207482e-05
sashimi,sake,9.64134207482e-05
sashimi,soy_sauce,0.000192826841496
sashimi,vegetable_oil,9.64134207482e-05
sashimi,rice,9.64134207482e-05
sashimi,roll,9.64134207482e-05
sashimi,sesame_oil,9.64134207482e-05
sashimi,chilli,9.64134207482e-05
sashimi,shallot,9.64134207482e-05
sashimi,wasabi,9.64134207482e-05
sashimi,snapper,9.64134207482e-05
sashimi,coriander_seed,9.64134207482e-05
sashimi,peppercorn,9.64134207482e-05
sashimi,tuna,9.64134207482e-05
sashimi,watercress,9.64134207482e-05
sashimi,soybean_oil,9.64134207482e-05
sashimi,vinegar,9.64134207482e-05
sashimi,red_pepper,9.64134207482e-05
sashimi,sweet_basil,9.64134207482e-05
sashimi,chive,9.64134207482e-05
couscous,coriander_seed,0.000192826841496
couscous,ginger,9.64134207482e-05
couscous,white_wine,9.64134207482e-05
couscous,pastry,9.64134207482e-05
couscous,cumin_seed,9.64134207482e-05
couscous,pork_tenderloin,9.64134207482e-05
couscous,pimiento,0.000192826841496
couscous,lemon,9.64134207482e-05
couscous,sea_scallop,9.64134207482e-05
couscous,parsley,0.000192826841496
couscous,saffron,9.64134207482e-05
couscous,celery,9.64134207482e-05
couscous,spring_onion,0.000192826841496
couscous,yogurt,9.64134207482e-05
couscous,white,9.64134207482e-05
couscous,rice,9.64134207482e-05
couscous,pea,9.64134207482e-05
couscous,phyllo,9.64134207482e-05
couscous,summer_squash,9.64134207482e-05
couscous,pecan,0.000192826841496
couscous,mayonnaise,9.64134207482e-05
couscous,red_pepper,9.64134207482e-05
couscous,thyme,0.000192826841496
couscous,bay_leaf,9.64134207482e-05
couscous,onion,9.64134207482e-05
couscous,sweet_basil,9.64134207482e-05
couscous,green,9.64134207482e-05
couscous,garlic,9.64134207482e-05
couscous,chicken_stock,9.64134207482e-05
black_olive,peanut_oil,9.64134207482e-05
black_olive,cheese,9.64134207482e-05
black_olive,rocket,9.64134207482e-05
black_olive,fish,9.64134207482e-05
black_olive,squid,9.64134207482e-05
black_olive,coriander_seed,9.64134207482e-05
